variable,srcmean_gamma,srcmed_gamma,tgtmean_gamma,tgtmed_gamma,numSrc,numTgt
37.57143#38.36735#23.42857#24.83673#Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,0.040418073133450916,0.031424400000000005,0.08155732764578835,0.0462103,392,463
39.95918#40.7551#22.02041#23.42857#Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,0.2128851076271187,0.2006235,0.14218135,0.0851476,78,76
51.10204#51.89796#-3.32653#-1.91837#Bombing_Explosion-Facility_Infrastructure_Attack,0.10103086787658802,0.0835387,0.11375184903225809,0.06209315,198,310
43.14286#43.93878#45.95918#47.36735#Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,0.02730389839034205,0.0156583,0.05960406920529801,0.03467485000000001,94,1510
41.55102#42.34694#22.02041#23.42857#Bombing_Explosion-Facility_Infrastructure_Attack,0.10559082383900928,0.0889383,0.10738438534031415,0.061952,257,191
35.97959#36.77551#37.5102#38.91837#Bombing_Explosion-Facility_Infrastructure_Attack,0.2508344091803279,0.244773,0.1539176403846154,0.059286349999999995,161,52
43.93878#44.73469#43.14286#44.55102#Bombing_Explosion-Facility_Infrastructure_Attack,0.2154473810126582,0.2048625,0.1306566820224719,0.0696194,95,89
42.34694#43.14286#41.73469#43.14286#Bombing_Explosion-Facility_Infrastructure_Attack,0.03539158997995992,0.026041599999999998,0.08424988416666666,0.0433935,307,480
38.36735#39.16327#26.2449#27.65306#Bombing_Explosion-Facility_Infrastructure_Attack,0.24805841708074536,0.2340425,0.1208639647398844,0.08417469999999999,171,173
51.89796#52.69388#12.16327#13.57143#Bombing_Explosion-Facility_Infrastructure_Attack,0.05258098,0.0319275,0.07522940439882699,0.062300350000000004,349,682
47.91837#48.71429#43.14286#44.55102#Bombing_Explosion-Facility_Infrastructure_Attack,0.2279173069230769,0.2267905,0.14986853134328357,0.08409630000000001,93,67
37.57143#38.36735#40.32653#41.73469#Bombing_Explosion-Facility_Infrastructure_Attack,0.19651911156069368,0.177067,0.12885806867469882,0.0702844,98,83
