Current_Popularity,Enter,Leave,Meeting,time,site
241.94872177247004,12.7746813043385,13.124237357349653,38.89373166320209,361,Site-2629
294.2200998446407,45.15467561148995,22.608852313714294,16.99455583590234,362,Site-2629
865.3548555841588,62.04746251995853,89.25102104563499,93.47491167270752,363,Site-2629
88.5264413792187,7.375321346059932,10.766651691061902,3.9782187539419573,364,Site-2629
167.52970282902845,19.68353865161089,15.002009948273223,25.58560101904604,365,Site-2629
319.9615241196138,45.747500995605435,23.022890861595396,13.92381657483251,366,Site-2629
852.4208897868783,60.77210255412492,84.10530720461139,78.29845091483988,367,Site-2629
90.15533668152081,8.660293006645926,18.104403166244126,7.8505399832729506,368,Site-2629
622.9755998519547,52.896510051070244,44.432654929954175,41.67128564553377,369,Site-2629
404.007648785419,45.97210147262207,35.12451691112059,24.500156073939014,370,Site-2629
719.1026454597046,58.492058501223774,79.15607206503893,53.06564704069769,371,Site-2629
80.81016259689474,7.967859057400922,14.832969574733129,4.175403624733059,372,Site-2629
625.3548276581282,46.515172167204014,36.16494162779811,35.98953839131008,373,Site-2629
360.6703975933448,47.142642691422076,32.83948462665119,20.763175961195845,374,Site-2629
713.7330318828411,59.1558864865877,73.9261109322855,53.370181387551725,375,Site-2629
77.55337704246853,5.932140177586224,11.919638633403935,6.795995832098276,376,Site-2629
176.58383821534494,20.69422005086503,14.845433431255985,37.050635210467284,377,Site-2629
350.4781955292252,47.004381625160164,20.88314449960249,19.00179698223361,378,Site-2629
872.1718060052665,64.93674518817728,89.64558512090707,58.71576252202177,379,Site-2629
68.76365007761488,2.6143476073159104,11.461268138188387,6.686636810248133,380,Site-2629
243.60116984831666,15.407330508600719,10.816748130818949,16.249476384349492,381,Site-2629
365.16459491133935,48.35092367640046,19.670466037072625,20.359777472733665,382,Site-2629
908.2153003583136,65.00180316229164,87.12507200097868,87.76622822433966,383,Site-2629
76.76787636848223,4.813666572286616,12.129501669872171,3.4695953702140527,384,Site-2629
312.4979628153241,21.38928594216185,16.340002687217122,42.23098413693846,385,Site-2629
363.0822888317615,46.51347985750954,26.446725433780376,25.580822221033205,386,Site-2629
737.2398322131345,64.98126273861007,86.08951058914329,87.68640668901803,387,Site-2629
