loc_id,lattgt1,lattgt2,lontgt1,lontgt2,varsrc,vartgt,num_models,auc,tpr,fpr,horizon
models/407model,43.93878,44.73469,16.38776,17.795920000000002,Bombing_Explosion-Facility_Infrastructure_Attack,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/407model,43.93878,44.73469,16.38776,17.795920000000002,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/407model,43.93878,44.73469,16.38776,17.795920000000002,ALL,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/152model,43.14286,43.93878,9.34694,10.7551,VAR,VAR,20,0.84406,-1.0,0.212707,7
models/152model,43.14286,43.93878,9.34694,10.7551,Bombing_Explosion-Facility_Infrastructure_Attack,VAR,20,0.745887,-1.0,0.65928,7
models/152model,43.14286,43.93878,9.34694,10.7551,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,VAR,20,0.464187,-1.0,-1.0,7
models/152model,43.14286,43.93878,9.34694,10.7551,ALL,VAR,20,0.868883,-1.0,0.190608,7
models/225model,52.69388000000001,53.4898,-1.9183700000000001,-0.5102,VAR,VAR,20,0.9999950000000001,1.0,0.0,7
models/225model,52.69388000000001,53.4898,-1.9183700000000001,-0.5102,Bombing_Explosion-Facility_Infrastructure_Attack,VAR,20,0.9999950000000001,1.0,0.0,7
models/225model,52.69388000000001,53.4898,-1.9183700000000001,-0.5102,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,VAR,20,0.9999950000000001,1.0,0.0,7
models/225model,52.69388000000001,53.4898,-1.9183700000000001,-0.5102,ALL,VAR,20,0.9999950000000001,1.0,0.0,7
models/533model,36.77551,37.57143,41.73469,43.14286,VAR,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.784763,0.545455,-1.0,7
models/533model,36.77551,37.57143,41.73469,43.14286,Bombing_Explosion-Facility_Infrastructure_Attack,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.76159,0.5,0.9912790000000001,7
models/533model,36.77551,37.57143,41.73469,43.14286,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.787925,0.4,0.592375,7
models/533model,36.77551,37.57143,41.73469,43.14286,ALL,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.780217,0.6153850000000001,-1.0,7
models/180model,45.530609999999996,46.32653,13.57143,14.97959,VAR,VAR,20,0.9999950000000001,1.0,0.0,7
models/180model,45.530609999999996,46.32653,13.57143,14.97959,Bombing_Explosion-Facility_Infrastructure_Attack,VAR,20,0.9999950000000001,1.0,0.0,7
models/180model,45.530609999999996,46.32653,13.57143,14.97959,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,VAR,20,0.9999950000000001,1.0,0.0,7
models/180model,45.530609999999996,46.32653,13.57143,14.97959,ALL,VAR,20,0.9999950000000001,1.0,0.0,7
models/441model,50.30612,51.10204,7.93878,9.34694,VAR,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/441model,50.30612,51.10204,7.93878,9.34694,Bombing_Explosion-Facility_Infrastructure_Attack,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/441model,50.30612,51.10204,7.93878,9.34694,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/441model,50.30612,51.10204,7.93878,9.34694,ALL,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/390model,42.346940000000004,43.14286,45.959179999999996,47.36735,VAR,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.886418,0.6153850000000001,0.173529,7
models/390model,42.346940000000004,43.14286,45.959179999999996,47.36735,Bombing_Explosion-Facility_Infrastructure_Attack,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.704741,0.07692310000000001,0.47477700000000006,7
models/390model,42.346940000000004,43.14286,45.959179999999996,47.36735,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.721557,0.461538,0.531343,7
models/390model,42.346940000000004,43.14286,45.959179999999996,47.36735,ALL,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.756575,0.545455,0.471976,7
models/424model,47.12245,47.91837,6.53061,7.93878,VAR,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/424model,47.12245,47.91837,6.53061,7.93878,Bombing_Explosion-Facility_Infrastructure_Attack,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/424model,47.12245,47.91837,6.53061,7.93878,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/424model,47.12245,47.91837,6.53061,7.93878,ALL,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/552model,41.55102,42.346940000000004,45.959179999999996,47.36735,VAR,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.6970689999999999,0.5,-1.0,7
models/552model,41.55102,42.346940000000004,45.959179999999996,47.36735,Bombing_Explosion-Facility_Infrastructure_Attack,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.802721,-1.0,0.314448,7
models/552model,41.55102,42.346940000000004,45.959179999999996,47.36735,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.5908869999999999,0.166667,0.8888889999999999,7
models/552model,41.55102,42.346940000000004,45.959179999999996,47.36735,ALL,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.646877,0.333333,-1.0,7
models/118model,40.7551,41.55102,38.91837,40.32653,VAR,VAR,20,0.9999950000000001,1.0,0.0,7
models/118model,40.7551,41.55102,38.91837,40.32653,Bombing_Explosion-Facility_Infrastructure_Attack,VAR,20,0.9999950000000001,1.0,0.0,7
models/118model,40.7551,41.55102,38.91837,40.32653,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,VAR,20,0.9999950000000001,1.0,0.0,7
models/118model,40.7551,41.55102,38.91837,40.32653,ALL,VAR,20,0.9999950000000001,1.0,0.0,7
models/375model,41.55102,42.346940000000004,45.959179999999996,47.36735,VAR,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9750850000000001,1.0,0.038781199999999995,7
models/375model,41.55102,42.346940000000004,45.959179999999996,47.36735,Bombing_Explosion-Facility_Infrastructure_Attack,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.988965,1.0,0.0110497,7
models/375model,41.55102,42.346940000000004,45.959179999999996,47.36735,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.38016500000000003,-1.0,-1.0,7
models/375model,41.55102,42.346940000000004,45.959179999999996,47.36735,ALL,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.35537199999999997,-1.0,-1.0,7
models/493model,32.79592,33.591840000000005,44.55102,45.959179999999996,VAR,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.906207,1.0,0.0939227,7
models/493model,32.79592,33.591840000000005,44.55102,45.959179999999996,Bombing_Explosion-Facility_Infrastructure_Attack,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.9613790000000001,1.0,0.038674,7
models/493model,32.79592,33.591840000000005,44.55102,45.959179999999996,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.48219300000000004,-1.0,0.963989,7
models/493model,32.79592,33.591840000000005,44.55102,45.959179999999996,ALL,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.8720479999999999,1.0,0.146814,7
models/450model,51.89796,52.69388000000001,6.53061,7.93878,VAR,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/450model,51.89796,52.69388000000001,6.53061,7.93878,Bombing_Explosion-Facility_Infrastructure_Attack,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/450model,51.89796,52.69388000000001,6.53061,7.93878,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/450model,51.89796,52.69388000000001,6.53061,7.93878,ALL,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/47model,35.18367,35.97959,24.83673,26.2449,VAR,VAR,20,0.9999950000000001,1.0,0.0,7
models/47model,35.18367,35.97959,24.83673,26.2449,Bombing_Explosion-Facility_Infrastructure_Attack,VAR,20,0.9999950000000001,1.0,0.0,7
models/47model,35.18367,35.97959,24.83673,26.2449,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,VAR,20,0.9999950000000001,1.0,0.0,7
models/47model,35.18367,35.97959,24.83673,26.2449,ALL,VAR,20,0.9999950000000001,1.0,0.0,7
models/481model,59.85714,60.653059999999996,24.83673,26.2449,VAR,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/481model,59.85714,60.653059999999996,24.83673,26.2449,Bombing_Explosion-Facility_Infrastructure_Attack,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/481model,59.85714,60.653059999999996,24.83673,26.2449,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/481model,59.85714,60.653059999999996,24.83673,26.2449,ALL,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/353model,39.163270000000004,39.959179999999996,43.14286,44.55102,VAR,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9475040000000001,1.0,0.0726257,7
models/353model,39.163270000000004,39.959179999999996,43.14286,44.55102,Bombing_Explosion-Facility_Infrastructure_Attack,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.724256,-1.0,0.36134499999999997,7
models/353model,39.163270000000004,39.959179999999996,43.14286,44.55102,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.892545,0.5,0.189415,7
models/353model,39.163270000000004,39.959179999999996,43.14286,44.55102,ALL,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9559780000000001,1.0,0.11235999999999999,7
models/241model,55.081630000000004,55.87755,12.163269999999999,13.57143,VAR,VAR,20,0.888266,1.0,0.11878499999999999,7
models/241model,55.081630000000004,55.87755,12.163269999999999,13.57143,Bombing_Explosion-Facility_Infrastructure_Attack,VAR,20,0.9696549999999999,1.0,0.030386700000000003,7
models/241model,55.081630000000004,55.87755,12.163269999999999,13.57143,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,VAR,20,0.926665,1.0,0.10803299999999999,7
models/241model,55.081630000000004,55.87755,12.163269999999999,13.57143,ALL,VAR,20,0.9530879999999999,1.0,0.058011,7
models/120model,41.55102,42.346940000000004,-4.7346900000000005,-3.3265300000000004,VAR,VAR,20,0.9999950000000001,1.0,0.0,7
models/120model,41.55102,42.346940000000004,-4.7346900000000005,-3.3265300000000004,Bombing_Explosion-Facility_Infrastructure_Attack,VAR,20,0.9999950000000001,1.0,0.0,7
models/120model,41.55102,42.346940000000004,-4.7346900000000005,-3.3265300000000004,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,VAR,20,0.9999950000000001,1.0,0.0,7
models/120model,41.55102,42.346940000000004,-4.7346900000000005,-3.3265300000000004,ALL,VAR,20,0.9999950000000001,1.0,0.0,7
models/135model,42.346940000000004,43.14286,-1.9183700000000001,-0.5102,VAR,VAR,20,0.9999950000000001,1.0,0.0,7
models/135model,42.346940000000004,43.14286,-1.9183700000000001,-0.5102,Bombing_Explosion-Facility_Infrastructure_Attack,VAR,20,0.9999950000000001,1.0,0.0,7
models/135model,42.346940000000004,43.14286,-1.9183700000000001,-0.5102,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,VAR,20,0.9999950000000001,1.0,0.0,7
models/135model,42.346940000000004,43.14286,-1.9183700000000001,-0.5102,ALL,VAR,20,0.9999950000000001,1.0,0.0,7
models/51model,35.18367,35.97959,41.73469,43.14286,VAR,VAR,20,0.886445,0.785714,0.37574,7
models/51model,35.18367,35.97959,41.73469,43.14286,Bombing_Explosion-Facility_Infrastructure_Attack,VAR,20,0.6148680000000001,0.07142860000000001,0.608955,7
models/51model,35.18367,35.97959,41.73469,43.14286,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,VAR,20,0.87016,0.769231,0.35503,7
models/51model,35.18367,35.97959,41.73469,43.14286,ALL,VAR,20,0.563866,-1.0,0.6952659999999999,7
models/512model,35.18367,35.97959,3.71429,5.12245,VAR,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.9999950000000001,1.0,0.0,7
models/512model,35.18367,35.97959,3.71429,5.12245,Bombing_Explosion-Facility_Infrastructure_Attack,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.9999950000000001,1.0,0.0,7
models/512model,35.18367,35.97959,3.71429,5.12245,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.9999950000000001,1.0,0.0,7
models/512model,35.18367,35.97959,3.71429,5.12245,ALL,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.9999950000000001,1.0,0.0,7
models/372model,41.55102,42.346940000000004,41.73469,43.14286,VAR,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/372model,41.55102,42.346940000000004,41.73469,43.14286,Bombing_Explosion-Facility_Infrastructure_Attack,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/372model,41.55102,42.346940000000004,41.73469,43.14286,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/372model,41.55102,42.346940000000004,41.73469,43.14286,ALL,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/599model,57.469390000000004,58.26531,38.91837,40.32653,VAR,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.9999950000000001,1.0,0.0,7
models/599model,57.469390000000004,58.26531,38.91837,40.32653,Bombing_Explosion-Facility_Infrastructure_Attack,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.9999950000000001,1.0,0.0,7
models/599model,57.469390000000004,58.26531,38.91837,40.32653,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.9999950000000001,1.0,0.0,7
models/599model,57.469390000000004,58.26531,38.91837,40.32653,ALL,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.9999950000000001,1.0,0.0,7
models/528model,35.97959,36.77551,44.55102,45.959179999999996,VAR,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.9999950000000001,1.0,0.0,7
models/528model,35.97959,36.77551,44.55102,45.959179999999996,Bombing_Explosion-Facility_Infrastructure_Attack,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.9999950000000001,1.0,0.0,7
models/528model,35.97959,36.77551,44.55102,45.959179999999996,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.9999950000000001,1.0,0.0,7
models/528model,35.97959,36.77551,44.55102,45.959179999999996,ALL,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.9999950000000001,1.0,0.0,7
models/179model,45.530609999999996,46.32653,7.93878,9.34694,VAR,VAR,20,0.9999950000000001,1.0,0.0,7
models/179model,45.530609999999996,46.32653,7.93878,9.34694,Bombing_Explosion-Facility_Infrastructure_Attack,VAR,20,0.9999950000000001,1.0,0.0,7
models/179model,45.530609999999996,46.32653,7.93878,9.34694,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,VAR,20,0.9999950000000001,1.0,0.0,7
models/179model,45.530609999999996,46.32653,7.93878,9.34694,ALL,VAR,20,0.9999950000000001,1.0,0.0,7
models/352model,39.163270000000004,39.959179999999996,41.73469,43.14286,VAR,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.470833,-1.0,-1.0,7
models/352model,39.163270000000004,39.959179999999996,41.73469,43.14286,Bombing_Explosion-Facility_Infrastructure_Attack,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.46388900000000005,-1.0,-1.0,7
models/352model,39.163270000000004,39.959179999999996,41.73469,43.14286,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.48472200000000004,-1.0,-1.0,7
models/352model,39.163270000000004,39.959179999999996,41.73469,43.14286,ALL,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.490278,-1.0,-1.0,7
models/399model,43.14286,43.93878,17.795920000000002,19.204079999999998,VAR,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/399model,43.14286,43.93878,17.795920000000002,19.204079999999998,Bombing_Explosion-Facility_Infrastructure_Attack,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/399model,43.14286,43.93878,17.795920000000002,19.204079999999998,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/399model,43.14286,43.93878,17.795920000000002,19.204079999999998,ALL,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/572model,43.93878,44.73469,45.959179999999996,47.36735,VAR,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.9682700000000001,1.0,0.0359116,7
models/572model,43.93878,44.73469,45.959179999999996,47.36735,Bombing_Explosion-Facility_Infrastructure_Attack,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.984826,1.0,0.0165746,7
models/572model,43.93878,44.73469,45.959179999999996,47.36735,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.678375,-1.0,0.5,7
models/572model,43.93878,44.73469,45.959179999999996,47.36735,ALL,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.9572360000000001,1.0,0.046961300000000004,7
models/299model,35.18367,35.97959,34.69388,36.10204,VAR,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/299model,35.18367,35.97959,34.69388,36.10204,Bombing_Explosion-Facility_Infrastructure_Attack,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/299model,35.18367,35.97959,34.69388,36.10204,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/299model,35.18367,35.97959,34.69388,36.10204,ALL,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/104model,39.163270000000004,39.959179999999996,40.32653,41.73469,VAR,VAR,20,0.35537199999999997,-1.0,-1.0,7
models/104model,39.163270000000004,39.959179999999996,40.32653,41.73469,Bombing_Explosion-Facility_Infrastructure_Attack,VAR,20,0.260735,-1.0,0.8531860000000001,7
models/104model,39.163270000000004,39.959179999999996,40.32653,41.73469,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,VAR,20,0.888232,1.0,0.143646,7
models/104model,39.163270000000004,39.959179999999996,40.32653,41.73469,ALL,VAR,20,0.8248139999999999,-1.0,0.185083,7
models/363model,40.7551,41.55102,38.91837,40.32653,VAR,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/363model,40.7551,41.55102,38.91837,40.32653,Bombing_Explosion-Facility_Infrastructure_Attack,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/363model,40.7551,41.55102,38.91837,40.32653,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/363model,40.7551,41.55102,38.91837,40.32653,ALL,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/103model,39.163270000000004,39.959179999999996,38.91837,40.32653,VAR,VAR,20,0.84854,0.5,0.319885,7
models/103model,39.163270000000004,39.959179999999996,38.91837,40.32653,Bombing_Explosion-Facility_Infrastructure_Attack,VAR,20,0.96073,1.0,0.12571400000000002,7
models/103model,39.163270000000004,39.959179999999996,38.91837,40.32653,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,VAR,20,0.507498,-1.0,-1.0,7
models/103model,39.163270000000004,39.959179999999996,38.91837,40.32653,ALL,VAR,20,0.697417,0.25,0.508571,7
models/208model,50.30612,51.10204,7.93878,9.34694,VAR,VAR,20,0.9999950000000001,1.0,0.0,7
models/208model,50.30612,51.10204,7.93878,9.34694,Bombing_Explosion-Facility_Infrastructure_Attack,VAR,20,0.9999950000000001,1.0,0.0,7
models/208model,50.30612,51.10204,7.93878,9.34694,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,VAR,20,0.9999950000000001,1.0,0.0,7
models/208model,50.30612,51.10204,7.93878,9.34694,ALL,VAR,20,0.9999950000000001,1.0,0.0,7
models/39model,35.18367,35.97959,-1.9183700000000001,-0.5102,VAR,VAR,20,0.9999950000000001,1.0,0.0,7
models/39model,35.18367,35.97959,-1.9183700000000001,-0.5102,Bombing_Explosion-Facility_Infrastructure_Attack,VAR,20,0.9999950000000001,1.0,0.0,7
models/39model,35.18367,35.97959,-1.9183700000000001,-0.5102,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,VAR,20,0.9999950000000001,1.0,0.0,7
models/39model,35.18367,35.97959,-1.9183700000000001,-0.5102,ALL,VAR,20,0.9999950000000001,1.0,0.0,7
