loc_id,lattgt1,lattgt2,lontgt1,lontgt2,varsrc,vartgt,num_models,auc,tpr,fpr,horizon
models/390model,45.530609999999996,46.32653,13.57143,14.97959,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/390model,45.530609999999996,46.32653,13.57143,14.97959,ALL,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/424model,52.69388000000001,53.4898,48.77551,50.18367,VAR,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.49173599999999995,-1.0,-1.0,7
models/424model,52.69388000000001,53.4898,48.77551,50.18367,Bombing_Explosion-Facility_Infrastructure_Attack,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.48760299999999995,-1.0,-1.0,7
models/424model,52.69388000000001,53.4898,48.77551,50.18367,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.6053069999999999,-1.0,0.5469609999999999,7
models/424model,52.69388000000001,53.4898,48.77551,50.18367,ALL,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.48622600000000005,-1.0,-1.0,7
models/552model,51.89796,52.69388000000001,5.12245,6.53061,VAR,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.9999950000000001,1.0,0.0,7
models/552model,51.89796,52.69388000000001,5.12245,6.53061,Bombing_Explosion-Facility_Infrastructure_Attack,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.9999950000000001,1.0,0.0,7
models/552model,51.89796,52.69388000000001,5.12245,6.53061,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.9999950000000001,1.0,0.0,7
models/552model,51.89796,52.69388000000001,5.12245,6.53061,ALL,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.9999950000000001,1.0,0.0,7
models/118model,41.55102,42.346940000000004,41.73469,43.14286,VAR,VAR,20,0.9999950000000001,1.0,0.0,7
models/118model,41.55102,42.346940000000004,41.73469,43.14286,Bombing_Explosion-Facility_Infrastructure_Attack,VAR,20,0.9999950000000001,1.0,0.0,7
models/118model,41.55102,42.346940000000004,41.73469,43.14286,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,VAR,20,0.9999950000000001,1.0,0.0,7
models/118model,41.55102,42.346940000000004,41.73469,43.14286,ALL,VAR,20,0.9999950000000001,1.0,0.0,7
models/375model,43.14286,43.93878,43.14286,44.55102,VAR,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.76137,0.533333,0.526814,7
models/375model,43.14286,43.93878,43.14286,44.55102,Bombing_Explosion-Facility_Infrastructure_Attack,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.643632,0.24,0.6698109999999999,7
models/375model,43.14286,43.93878,43.14286,44.55102,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.650341,0.230769,0.6114649999999999,7
models/375model,43.14286,43.93878,43.14286,44.55102,ALL,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.695986,0.4,0.544872,7
models/493model,35.97959,36.77551,43.14286,44.55102,VAR,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.6792699999999999,0.342342,0.631016,7
models/493model,35.97959,36.77551,43.14286,44.55102,Bombing_Explosion-Facility_Infrastructure_Attack,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.728693,0.333333,0.486339,7
models/493model,35.97959,36.77551,43.14286,44.55102,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.7327859999999999,0.441441,0.5955060000000001,7
models/493model,35.97959,36.77551,43.14286,44.55102,ALL,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.6442869999999999,0.28972,0.6460670000000001,7
models/450model,32.0,32.79592,43.14286,44.55102,VAR,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.675281,0.11111099999999999,0.48780500000000004,7
models/450model,32.0,32.79592,43.14286,44.55102,Bombing_Explosion-Facility_Infrastructure_Attack,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.746091,0.454545,0.528875,7
models/450model,32.0,32.79592,43.14286,44.55102,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.749525,0.333333,0.380368,7
models/450model,32.0,32.79592,43.14286,44.55102,ALL,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.597774,0.11111099999999999,0.6310979999999999,7
models/47model,35.18367,35.97959,24.83673,26.2449,VAR,VAR,20,0.9999950000000001,1.0,0.0,7
models/47model,35.18367,35.97959,24.83673,26.2449,Bombing_Explosion-Facility_Infrastructure_Attack,VAR,20,0.9999950000000001,1.0,0.0,7
models/47model,35.18367,35.97959,24.83673,26.2449,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,VAR,20,0.9999950000000001,1.0,0.0,7
models/47model,35.18367,35.97959,24.83673,26.2449,ALL,VAR,20,0.9999950000000001,1.0,0.0,7
models/481model,35.18367,35.97959,41.73469,43.14286,VAR,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.407713,-1.0,-1.0,7
models/481model,35.18367,35.97959,41.73469,43.14286,Bombing_Explosion-Facility_Infrastructure_Attack,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.8293809999999999,-1.0,0.21727,7
models/481model,35.18367,35.97959,41.73469,43.14286,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.9310309999999999,1.0,0.0718232,7
models/481model,35.18367,35.97959,41.73469,43.14286,ALL,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.9530879999999999,1.0,0.058011,7
models/353model,42.346940000000004,43.14286,7.93878,9.34694,VAR,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.47796099999999997,-1.0,-1.0,7
models/353model,42.346940000000004,43.14286,7.93878,9.34694,Bombing_Explosion-Facility_Infrastructure_Attack,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.48898100000000005,-1.0,-1.0,7
models/353model,42.346940000000004,43.14286,7.93878,9.34694,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9337780000000001,1.0,0.07734810000000002,7
models/353model,42.346940000000004,43.14286,7.93878,9.34694,ALL,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.479339,-1.0,-1.0,7
models/241model,59.85714,60.653059999999996,9.34694,10.7551,VAR,VAR,20,0.995856,1.0,0.00828729,7
models/241model,59.85714,60.653059999999996,9.34694,10.7551,Bombing_Explosion-Facility_Infrastructure_Attack,VAR,20,0.5,-1.0,-1.0,7
models/241model,59.85714,60.653059999999996,9.34694,10.7551,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,VAR,20,0.873058,-1.0,0.160221,7
models/241model,59.85714,60.653059999999996,9.34694,10.7551,ALL,VAR,20,0.490358,-1.0,-1.0,7
models/120model,41.55102,42.346940000000004,44.55102,45.959179999999996,VAR,VAR,20,0.7194560000000001,-1.0,0.694678,7
models/120model,41.55102,42.346940000000004,44.55102,45.959179999999996,Bombing_Explosion-Facility_Infrastructure_Attack,VAR,20,0.8885870000000001,0.75,0.613445,7
models/120model,41.55102,42.346940000000004,44.55102,45.959179999999996,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,VAR,20,0.496363,-1.0,0.960784,7
models/120model,41.55102,42.346940000000004,44.55102,45.959179999999996,ALL,VAR,20,0.980223,1.0,0.0392157,7
models/135model,42.346940000000004,43.14286,45.959179999999996,47.36735,VAR,VAR,20,0.69912,0.2,0.529605,7
models/135model,42.346940000000004,43.14286,45.959179999999996,47.36735,Bombing_Explosion-Facility_Infrastructure_Attack,VAR,20,0.6766939999999999,0.151515,0.516779,7
models/135model,42.346940000000004,43.14286,45.959179999999996,47.36735,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,VAR,20,0.792249,0.38709699999999997,0.321429,7
models/135model,42.346940000000004,43.14286,45.959179999999996,47.36735,ALL,VAR,20,0.713226,0.3125,0.511551,7
models/51model,35.18367,35.97959,45.959179999999996,47.36735,VAR,VAR,20,0.6210439999999999,0.125,0.654179,7
models/51model,35.18367,35.97959,45.959179999999996,47.36735,Bombing_Explosion-Facility_Infrastructure_Attack,VAR,20,0.830284,0.666667,0.722857,7
models/51model,35.18367,35.97959,45.959179999999996,47.36735,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,VAR,20,0.583465,0.14285699999999998,0.948276,7
models/51model,35.18367,35.97959,45.959179999999996,47.36735,ALL,VAR,20,0.642867,0.333333,0.766571,7
models/512model,39.959179999999996,40.7551,48.77551,50.18367,VAR,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.9999950000000001,1.0,0.0,7
models/512model,39.959179999999996,40.7551,48.77551,50.18367,Bombing_Explosion-Facility_Infrastructure_Attack,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.9999950000000001,1.0,0.0,7
models/512model,39.959179999999996,40.7551,48.77551,50.18367,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.9999950000000001,1.0,0.0,7
models/512model,39.959179999999996,40.7551,48.77551,50.18367,ALL,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.9999950000000001,1.0,0.0,7
models/372model,43.14286,43.93878,27.653059999999996,29.061220000000002,VAR,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/372model,43.14286,43.93878,27.653059999999996,29.061220000000002,Bombing_Explosion-Facility_Infrastructure_Attack,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/372model,43.14286,43.93878,27.653059999999996,29.061220000000002,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/372model,43.14286,43.93878,27.653059999999996,29.061220000000002,ALL,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/528model,43.14286,43.93878,23.42857,24.83673,VAR,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.9999950000000001,1.0,0.0,7
models/528model,43.14286,43.93878,23.42857,24.83673,Bombing_Explosion-Facility_Infrastructure_Attack,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.9999950000000001,1.0,0.0,7
models/528model,43.14286,43.93878,23.42857,24.83673,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.9999950000000001,1.0,0.0,7
models/528model,43.14286,43.93878,23.42857,24.83673,ALL,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.9999950000000001,1.0,0.0,7
models/9model,32.79592,33.591840000000005,34.69388,36.10204,VAR,VAR,20,0.771555,0.4,0.47147100000000003,7
models/9model,32.79592,33.591840000000005,34.69388,36.10204,Bombing_Explosion-Facility_Infrastructure_Attack,VAR,20,0.768588,0.529412,0.39521,7
models/9model,32.79592,33.591840000000005,34.69388,36.10204,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,VAR,20,0.621682,0.294118,0.730539,7
models/9model,32.79592,33.591840000000005,34.69388,36.10204,ALL,VAR,20,0.6657270000000001,0.333333,0.626866,7
models/179model,47.12245,47.91837,34.69388,36.10204,VAR,VAR,20,0.9999950000000001,1.0,0.0,7
models/179model,47.12245,47.91837,34.69388,36.10204,Bombing_Explosion-Facility_Infrastructure_Attack,VAR,20,0.9999950000000001,1.0,0.0,7
models/179model,47.12245,47.91837,34.69388,36.10204,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,VAR,20,0.9999950000000001,1.0,0.0,7
models/179model,47.12245,47.91837,34.69388,36.10204,ALL,VAR,20,0.9999950000000001,1.0,0.0,7
models/352model,42.346940000000004,43.14286,-1.9183700000000001,-0.5102,VAR,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/352model,42.346940000000004,43.14286,-1.9183700000000001,-0.5102,Bombing_Explosion-Facility_Infrastructure_Attack,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/352model,42.346940000000004,43.14286,-1.9183700000000001,-0.5102,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/352model,42.346940000000004,43.14286,-1.9183700000000001,-0.5102,ALL,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/399model,47.12245,47.91837,38.91837,40.32653,VAR,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/399model,47.12245,47.91837,38.91837,40.32653,Bombing_Explosion-Facility_Infrastructure_Attack,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/399model,47.12245,47.91837,38.91837,40.32653,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/399model,47.12245,47.91837,38.91837,40.32653,ALL,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/299model,36.77551,37.57143,5.12245,6.53061,VAR,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/299model,36.77551,37.57143,5.12245,6.53061,Bombing_Explosion-Facility_Infrastructure_Attack,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/299model,36.77551,37.57143,5.12245,6.53061,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/299model,36.77551,37.57143,5.12245,6.53061,ALL,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/104model,40.7551,41.55102,23.42857,24.83673,VAR,VAR,20,0.9999950000000001,1.0,0.0,7
models/104model,40.7551,41.55102,23.42857,24.83673,Bombing_Explosion-Facility_Infrastructure_Attack,VAR,20,0.9999950000000001,1.0,0.0,7
models/104model,40.7551,41.55102,23.42857,24.83673,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,VAR,20,0.9999950000000001,1.0,0.0,7
models/104model,40.7551,41.55102,23.42857,24.83673,ALL,VAR,20,0.9999950000000001,1.0,0.0,7
models/363model,42.346940000000004,43.14286,47.36735,48.77551,VAR,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.739052,0.290323,0.5210359999999999,7
models/363model,42.346940000000004,43.14286,47.36735,48.77551,Bombing_Explosion-Facility_Infrastructure_Attack,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.6984229999999999,0.290323,0.6298699999999999,7
models/363model,42.346940000000004,43.14286,47.36735,48.77551,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.6861510000000001,0.366667,0.691318,7
models/363model,42.346940000000004,43.14286,47.36735,48.77551,ALL,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.58834,0.16129000000000002,0.636656,7
models/103model,40.7551,41.55102,20.61224,22.020410000000002,VAR,VAR,20,0.9999950000000001,1.0,0.0,7
models/103model,40.7551,41.55102,20.61224,22.020410000000002,Bombing_Explosion-Facility_Infrastructure_Attack,VAR,20,0.9999950000000001,1.0,0.0,7
models/103model,40.7551,41.55102,20.61224,22.020410000000002,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,VAR,20,0.9999950000000001,1.0,0.0,7
models/103model,40.7551,41.55102,20.61224,22.020410000000002,ALL,VAR,20,0.9999950000000001,1.0,0.0,7
models/208model,51.89796,52.69388000000001,6.53061,7.93878,VAR,VAR,20,0.9999950000000001,1.0,0.0,7
models/208model,51.89796,52.69388000000001,6.53061,7.93878,Bombing_Explosion-Facility_Infrastructure_Attack,VAR,20,0.9999950000000001,1.0,0.0,7
models/208model,51.89796,52.69388000000001,6.53061,7.93878,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,VAR,20,0.9999950000000001,1.0,0.0,7
models/208model,51.89796,52.69388000000001,6.53061,7.93878,ALL,VAR,20,0.9999950000000001,1.0,0.0,7
models/39model,35.18367,35.97959,-1.9183700000000001,-0.5102,VAR,VAR,20,0.9999950000000001,1.0,0.0,7
models/39model,35.18367,35.97959,-1.9183700000000001,-0.5102,Bombing_Explosion-Facility_Infrastructure_Attack,VAR,20,0.9999950000000001,1.0,0.0,7
models/39model,35.18367,35.97959,-1.9183700000000001,-0.5102,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,VAR,20,0.9999950000000001,1.0,0.0,7
models/39model,35.18367,35.97959,-1.9183700000000001,-0.5102,ALL,VAR,20,0.9999950000000001,1.0,0.0,7
models/492model,35.97959,36.77551,41.73469,43.14286,VAR,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.795504,0.333333,0.495726,7
models/492model,35.97959,36.77551,41.73469,43.14286,Bombing_Explosion-Facility_Infrastructure_Attack,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.8753209999999999,0.666667,0.381356,7
models/492model,35.97959,36.77551,41.73469,43.14286,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.692783,0.2,0.44192600000000004,7
models/492model,35.97959,36.77551,41.73469,43.14286,ALL,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,20,0.643817,-1.0,0.623229,7
models/317model,39.163270000000004,39.959179999999996,-0.5102,0.8979600000000001,VAR,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/317model,39.163270000000004,39.959179999999996,-0.5102,0.8979600000000001,Bombing_Explosion-Facility_Infrastructure_Attack,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
models/317model,39.163270000000004,39.959179999999996,-0.5102,0.8979600000000001,Armed_Assault-Hostage_Taking_Barricade_Incident-Hijacking-Assassination-Hostage_Taking_Kidnapping_,Bombing_Explosion-Facility_Infrastructure_Attack,20,0.9999950000000001,1.0,0.0,7
