,x,xdot
1e-06,6.04e-10,0.000608
6e-06,3.744e-09,0.000648
3.1e-05,2.2444000000000002e-08,0.000848
0.000156,1.90944e-07,0.001848
0.000781,2.9084300000000004e-06,0.00684794
0.003906,6.33692e-05,0.0318466
0.019531,0.0015373,0.156805
0.09765599999999999,0.0381425,0.779528
0.19631700000000002,0.153446,1.55497
0.294977,0.344077,2.30234
0.393638,0.605328,2.97344
0.449096,0.778903,3.27267
0.495465,0.934968,3.4437300000000004
0.535999,1.07615,3.50675
0.576533,1.2178,3.46213
0.609979,1.33158,3.3257199999999996
0.643425,1.4391100000000001,3.08582
0.672949,1.52594,2.78166
0.702472,1.60249,2.38993
0.731996,1.6662400000000002,1.91546
0.761519,1.7148900000000002,1.3693600000000001
0.787184,1.74344,0.849719
0.8128489999999999,1.75827,0.303427
0.838513,1.75892,-0.253027
0.8641780000000001,1.74535,-0.802417
0.889843,1.7179400000000002,-1.3281100000000001
0.915508,1.6775,-1.81532
0.9411729999999999,1.62519,-2.2520700000000002
0.966838,1.56241,-2.62987
0.992503,1.49075,-2.9438400000000002
1.01904,1.40906,-3.19995
1.0466,1.31806,-3.3940300000000003
1.07541,1.21821,-3.52425
1.10581,1.10991,-3.5899300000000003
1.13821,0.9934120000000001,-3.59121
1.17315,0.868841,-3.5286800000000005
1.21143,0.736017,-3.40274
1.25426,0.594222,-3.21235
1.30377,0.44148000000000004,-2.95197
1.36495,0.271525,-2.6002099999999997
1.45381,0.0639094,-2.07186
1.54267,-0.0967831,-1.54626
1.63552,-0.21520999999999998,-1.00651
1.74605,-0.291641,-0.379898
1.8726,-0.296093,0.301078
1.97445,-0.23941199999999999,0.804085
2.0763,-0.134024,1.25663
2.17815,0.014758600000000002,1.65609
2.28289,0.207222,2.00834
2.36338,0.378046,2.2269
2.4316400000000002,0.53487,2.3578900000000003
2.49052,0.6755869999999999,2.41058
2.5494,0.817199,2.38427
2.59692,0.928508,2.2883
2.6444400000000003,1.03339,2.11206
2.6861099999999998,1.1169200000000001,1.8842400000000001
2.72779,1.1894799999999999,1.5858
2.76947,1.24817,1.22014
2.81115,1.2903799999999999,0.796854
2.84738,1.31203,0.394073
2.88361,1.31871,-0.027345099999999997
2.91984,1.31,-0.45268400000000003
2.95607,1.28604,-0.867167
2.9923,1.24746,-1.2574299999999998
3.02853,1.19535,-1.6127799999999999
3.0647599999999997,1.13111,-1.92596
3.1009900000000004,1.05635,-2.19342
3.1386,0.9693860000000001,-2.42272
3.17784,0.870423,-2.6129700000000002
3.21922,0.758984,-2.76651
3.26344,0.6338189999999999,-2.88788
3.3115900000000003,0.492335,-2.984
3.3654900000000003,0.329219,-3.06477
3.42881,0.132616,-3.14465
3.5106699999999997,-0.12896300000000002,-3.2466
3.60103,-0.42729799999999996,-3.3518
3.6629300000000002,-0.636107,-3.38665
3.7127800000000004,-0.80456,-3.36046
3.75641,-0.9495370000000001,-3.27292
3.80004,-1.08896,-3.10237
3.83662,-1.19861,-2.88069
3.87319,-1.2986799999999998,-2.5777799999999997
3.90976,-1.3861299999999999,-2.19003
3.9412800000000003,-1.449,-1.79027
3.9728,-1.49841,-1.33705
4.00431,-1.53284,-0.842036
4.035830000000001,-1.55121,-0.320872
4.06735,-1.55298,0.208114
4.09886,-1.53821,0.725604
4.130380000000001,-1.50756,1.21317
4.1619,-1.46223,1.6549900000000002
4.19341,-1.40385,2.0390900000000003
4.2249300000000005,-1.33438,2.3580200000000002
4.25645,-1.25593,2.60879
4.28796,-1.17065,2.79242
4.3208400000000005,-1.07661,2.91687
4.3554900000000005,-0.9742379999999999,2.98161
4.39239,-0.863957,2.98648
4.43216,-0.7460939999999999,2.93155
4.4756800000000005,-0.6208319999999999,2.81629
4.52428,-0.48811400000000005,2.6381799999999997
4.58019,-0.347391,2.3895
4.64811,-0.196522,2.04716
4.74989,-0.0164466,1.48305
4.8516699999999995,0.103887,0.8749629999999999
4.95345,0.160428,0.230699
5.0762,0.13919700000000002,-0.581657
5.18241,0.0392334,-1.30249
5.27321,-0.107248,-1.9243400000000002
5.3640099999999995,-0.310068,-2.54042
5.45481,-0.56734,-3.11345
5.51283,-0.757096,-3.4135
5.55959,-0.9209450000000001,-3.5802199999999997
5.60011,-1.0675299999999999,-3.6412400000000003
5.640619999999999,-1.21454,-3.5962300000000003
5.6738,-1.3319,-3.4607099999999997
5.706980000000001,-1.44307,-3.2218
5.7362,-1.53298,-2.9186400000000003
5.76541,-1.61273,-2.52678
5.794630000000001,-1.6797900000000001,-2.05029
5.823840000000001,-1.7318,-1.49967
5.84914,-1.7632,-0.975772
5.87444,-1.7809400000000002,-0.42313599999999996
5.89974,-1.7845,0.141771
5.92504,-1.7738099999999999,0.7015100000000001
5.95034,-1.7491900000000002,1.23901
5.97564,-1.71143,1.7388700000000001
6.00094,-1.66163,2.18836
6.0262400000000005,-1.6012,2.57817
6.05154,-1.53173,2.90266
6.07752,-1.45276,3.16567
6.104430000000001,-1.36474,3.3644300000000005
