,x,xdot
1e-06,6.03999e-10,0.000607998
6e-06,3.74397e-09,0.000647989
3.1e-05,2.2443e-08,0.000847933
0.000156,1.9090699999999998e-07,0.00184743
0.000781,2.90599e-06,0.00683928
0.003906,6.31195e-05,0.0316585
0.019531,0.00150779,0.152312
0.069009,0.0178283,0.498659
0.129054,0.058757000000000004,0.853417
0.19261099999999998,0.12312000000000001,1.16119
0.259855,0.21030300000000002,1.42139
0.334357,0.324784,1.64018
0.406588,0.44893,1.7864900000000001
0.46925,0.563434,1.85953
0.531911,0.6808310000000001,1.8779299999999999
0.5837359999999999,0.777555,1.8475599999999999
0.6355609999999999,0.871555,1.77237
0.6873859999999999,0.96045,1.6503299999999999
0.73201,1.03104,1.50793
0.776634,1.09455,1.3332700000000002
0.821258,1.14962,1.13078
0.8658819999999999,1.19515,0.907084
0.9105059999999999,1.2303899999999999,0.6706449999999999
0.9551299999999999,1.25496,0.43115200000000004
0.9997540000000001,1.2689700000000002,0.19861900000000002
1.04598,1.2729,-0.024906599999999997
1.09561,1.26629,-0.235569
1.15178,1.2474100000000001,-0.428126
1.21092,1.2175,-0.573026
1.2717200000000002,1.1797,-0.660991
1.33251,1.13826,-0.693858
1.3933,1.0962399999999999,-0.682003
1.4540899999999999,1.0560100000000001,-0.637173
1.51488,1.01921,-0.5707770000000001
1.5756700000000001,0.986844,-0.492841
1.64088,0.957551,-0.405669
1.7128900000000002,0.9316909999999999,-0.313922
1.7976299999999998,0.90917,-0.22089499999999998
1.8880299999999999,0.8927950000000001,-0.145886
1.97842,0.8819670000000001,-0.0982502
2.06882,0.8742409999999999,-0.0768147
2.15921,0.867394,-0.07808580000000001
2.2496099999999997,0.859583,-0.0972951
2.34,0.8494209999999999,-0.129235
2.4304,0.835986,-0.16892200000000002
2.52382,0.8181350000000001,-0.21354
2.6267,0.793621,-0.262729
2.74471,0.7594479999999999,-0.31558600000000003
2.86639,0.718015,-0.364437
2.99249,0.669162,-0.40966800000000003
3.12509,0.611885,-0.453921
