,gamma,gamma_dot
0.18726591573033707,0.0,0.0
0.37453183146067415,0.0,0.0
0.5617977471910112,0.0,0.0
0.7490636629213483,0.48239899999999997,0.0
0.9363295786516854,0.48163,0.409209
1.1235954943820223,0.0,0.421818
1.3108614101123595,0.35173899999999997,0.34679499999999996
1.4981273258426966,0.320654,0.372911
1.6853932415730337,0.09720160000000001,0.32185
1.8726591573033708,0.290173,0.10146000000000001
2.0599250730337078,0.21351799999999999,0.05916659999999999
2.2471909887640447,0.0857053,0.0544067
2.434456904494382,0.06718450000000001,0.045040699999999996
2.621722820224719,0.0,0.0294618
2.8089887359550563,0.010297,0.0
2.996254651685393,0.0,0.0
3.18352056741573,0.0,0.0
3.3707864831460674,0.0,0.0
3.5580523988764043,0.0,0.0
3.7453183146067417,0.0,0.0
3.9325842303370786,0.0,0.0
4.1198501460674155,0.0,0.0
4.307116061797752,0.0,0.0
4.494381977528089,0.0,0.0
4.681647893258427,0.0,0.0
4.868913808988764,0.0,0.0
5.056179724719101,0.0,0.0
5.243445640449438,0.0,0.0
5.430711556179775,0.0,0.182636
5.6179774719101125,0.0,0.0
5.8052433876404494,0.0,0.0
5.992509303370786,0.221953,0.0
6.179775219101123,0.0,0.0
6.36704113483146,0.424742,0.43408599999999997
6.554307050561798,0.207787,0.0
6.741572966292135,0.661343,0.0
6.928838882022472,0.0,0.508292
7.116104797752809,0.489996,0.44659
7.303370713483146,0.37395900000000004,0.533516
7.490636629213483,0.452545,0.323982
7.67790254494382,0.41799,0.190352
7.865168460674157,0.349745,0.28694400000000003
8.052434376404495,0.284683,0.21168
8.239700292134831,0.16866199999999998,0.13128099999999998
8.426966207865169,0.08648389999999999,0.07102919999999999
8.614232123595505,0.049100300000000006,0.0327741
8.801498039325843,0.0255067,0.0
8.988763955056179,0.011135700000000002,0.0
9.176029870786516,0.0,0.0
9.363295786516854,0.0,0.0
9.55056170224719,0.0,0.0
9.737827617977528,0.0,0.0
9.925093533707864,0.0,0.0
10.112359449438202,0.0,0.0
10.29962536516854,0.0,0.0
10.486891280898876,0.0,0.0
10.674157196629213,0.0,0.0
10.86142311235955,0.0,0.0
11.048689028089887,0.0,0.0
11.235954943820225,0.0,0.0
11.423220859550561,0.0,0.0
11.610486775280899,0.0,0.0
11.797752691011235,0.0,0.0
11.985018606741573,0.0,0.0
12.17228452247191,0.22285,0.0
12.359550438202247,0.0,0.0
12.546816353932584,0.603538,0.42808100000000004
12.73408226966292,0.7883680000000001,0.0
12.921348185393258,0.161134,0.0
13.108614101123596,0.0,0.51334
13.295880016853932,0.0,0.567419
13.48314593258427,0.28015999999999996,0.389571
13.670411848314606,0.271933,0.26492
13.857677764044944,0.391854,0.362219
14.044943679775281,0.345493,0.29694
14.232209595505617,0.274122,0.202467
14.419475511235955,0.147616,0.120525
14.606741426966291,0.0896778,0.0685688
14.794007342696629,0.0,0.0401059
14.981273258426967,0.0273091,0.0131406
15.168539174157303,0.018421700000000003,0.00026081
15.35580508988764,0.0,0.0
15.543071005617977,0.0,0.0
15.730336921348314,0.0,0.0
15.91760283707865,0.0,0.0
16.10486875280899,0.0,0.0
16.292134668539326,0.0,0.0
16.479400584269662,0.0,0.0
16.666666499999998,0.0,0.0
16.853932415730338,0.0,0.0
17.041198331460674,0.0,0.0
17.22846424719101,0.0,0.0
17.41573016292135,0.0,0.0
17.602996078651685,0.0,0.0
17.79026199438202,0.0,0.0
17.977527910112357,0.0,0.0
18.164793825842697,0.0,0.0
18.352059741573033,0.21035700000000002,0.0
18.53932565730337,0.0,0.0
18.72659157303371,0.581141,0.41605600000000004
18.913857488764044,0.20702199999999998,0.0
19.10112340449438,0.14371099999999998,0.0
19.28838932022472,0.453536,0.0
19.475655235955056,0.0,0.385814
19.662921151685392,0.511901,0.46643900000000005
19.850187067415728,0.507342,0.35891
20.037452983146068,0.389813,0.326867
20.224718898876404,0.347769,0.295583
20.41198481460674,0.28580900000000004,0.16498800000000002
20.59925073033708,0.13108,0.113454
20.786516646067415,0.07903539999999999,0.0546673
20.97378256179775,0.06442919999999999,0.0445302
21.16104847752809,0.0420571,0.0
21.348314393258427,0.0187201,0.000233322
21.535580308988763,0.0,0.0
21.7228462247191,0.0,0.0
21.91011214044944,0.0,0.0
22.097378056179775,0.0,0.0
22.28464397191011,0.0,0.0
22.47190988764045,0.0,0.0
22.659175803370786,0.0,0.0
22.846441719101122,0.0,0.0
23.03370763483146,0.0,0.0
23.220973550561798,0.0,0.0
23.408239466292134,0.0,0.0
23.59550538202247,0.0,0.0
23.78277129775281,0.0,0.0
23.970037213483145,0.0,0.0
24.15730312921348,0.0,0.0
24.34456904494382,0.0,0.0
24.531834960674157,0.218834,0.0
24.719100876404493,0.0,0.0
24.90636679213483,0.502142,0.524189
25.09363270786517,0.420205,0.0
25.280898623595505,0.16111099999999998,0.539114
25.46816453932584,0.568116,0.0
25.65543045505618,0.504216,0.430274
25.842696370786516,0.43728599999999995,0.30541799999999997
26.029962286516852,0.45060500000000003,0.386706
26.217228202247192,0.415803,0.33266100000000004
26.404494117977528,0.356415,0.274982
26.591760033707864,0.273225,0.331764
26.7790259494382,0.17593499999999998,0.0671678
26.96629186516854,0.108921,0.0657267
27.153557780898876,0.062080899999999994,0.0260605
27.34082369662921,0.0456665,0.0124835
27.52808961235955,0.0,0.0
27.715355528089887,0.00367568,0.0
27.902621443820223,0.000480258,0.0
28.089887359550563,0.0,0.0
28.2771532752809,0.0,0.0
28.464419191011235,0.0,0.0
28.65168510674157,0.0,0.0
28.83895102247191,0.0,0.0
29.026216938202246,0.0,0.0
29.213482853932582,0.0,0.0
29.400748769662922,0.0,0.0
29.588014685393258,0.0,0.0
29.775280601123594,0.0,0.0
29.962546516853934,0.0,0.0
30.14981243258427,0.0,0.0
30.337078348314606,0.0,0.0
30.52434426404494,0.0,0.0
30.71161017977528,0.203552,0.0
30.898876095505617,0.0,0.0
31.086142011235953,0.472634,0.49043100000000006
31.273407926966293,0.31945,0.0
31.46067384269663,0.140368,0.0
31.647939758426965,0.578763,0.499591
31.8352056741573,0.568463,0.290279
32.02247158988764,0.5441590000000001,0.49581800000000004
32.20973750561798,0.35644899999999996,0.374071
32.397003421348316,0.26805999999999996,0.31412199999999996
32.58426933707865,0.117328,0.286167
32.77153525280899,0.144405,0.203812
32.958801168539324,0.211554,0.10108099999999999
33.14606708426966,0.0805289,0.0659058
33.333332999999996,0.0596273,0.025211900000000002
33.52059891573034,0.0,0.0
33.707864831460675,0.0,0.00016952599999999998
33.89513074719101,0.0,0.0
34.08239666292135,0.0,0.0
34.26966257865168,0.0,0.0
34.45692849438202,0.0,0.0
34.644194410112355,0.0,0.0
34.8314603258427,0.0,0.0
35.018726241573034,0.0,0.0
35.20599215730337,0.0,0.0
35.39325807303371,0.0,0.0
35.58052398876404,0.0,0.0
35.76778990449438,0.0,0.0
35.955055820224715,0.0,0.0
36.14232173595506,0.0,0.0
36.329587651685394,0.0,0.0
36.51685356741573,0.0,0.0
36.704119483146066,0.0,0.0
36.8913853988764,0.21373699999999998,0.0
37.07865131460674,0.0,0.0
37.26591723033708,0.5395949999999999,0.395025
37.45318314606742,0.47922299999999995,0.21292199999999997
