,x,xdot
1e-06,6.03999e-10,0.000607998
6e-06,3.74396e-09,0.000647985
3.1e-05,2.24427e-08,0.00084791
0.000156,1.9089500000000002e-07,0.00184724
0.000781,2.9051699999999997e-06,0.00683638
0.003906,6.3036e-05,0.0315958
0.019531,0.00149808,0.150843
0.0591211,0.012968200000000001,0.42136599999999996
0.10554300000000001,0.0389038,0.6875180000000001
0.154358,0.0782571,0.916925
0.20515500000000003,0.129907,1.1095
0.258232,0.19319,1.26845
0.314164,0.267885,1.39618
0.373886,0.35435900000000004,1.49332
0.43925299999999995,0.454301,1.55741
0.516518,0.5758310000000001,1.57854
0.5825670000000001,0.6793680000000001,1.54922
0.649415,0.78067,1.47389
0.706182,0.8616530000000001,1.37379
0.762949,0.9360440000000001,1.2421
0.819716,1.00214,1.08245
0.876484,1.0585200000000001,0.900832
0.933251,1.10416,0.70533
0.9900180000000001,1.13852,0.50549
1.04772,1.16194,0.30817100000000003
1.11232,1.17518,0.106002
1.17895,1.17615,-0.07102589999999999
1.24557,1.16658,-0.20929899999999999
1.30424,1.15157,-0.297419
1.3629200000000001,1.13227,-0.355605
1.42159,1.11035,-0.387401
1.4802600000000001,1.08723,-0.397498
1.54122,1.06314,-0.390495
1.60564,1.03859,-0.369807
1.6751599999999998,1.01393,-0.338731
1.7527,0.989149,-0.30038400000000004
1.84627,0.963124,-0.256943
1.94881,0.9387989999999999,-0.21972399999999997
2.05134,0.9175780000000001,-0.196629
2.15388,0.897991,-0.187649
2.25641,0.8786799999999999,-0.190815
2.35895,0.858541,-0.203325
2.46615,0.835723,-0.223304
2.59122,0.806049,-0.251916
2.7198599999999997,0.771582,-0.284229
2.8485,0.732876,-0.31766300000000003
2.9771400000000003,0.689829,-0.351689
3.1057799999999998,0.642352,-0.386669
3.23442,0.5902689999999999,-0.423467
3.34735,0.540515,-0.458129
3.4602800000000005,0.486684,-0.495804
3.5732,0.428393,-0.537238
3.6861300000000004,0.365179,-0.5831069999999999
3.79906,0.296507,-0.633969
3.9119900000000003,0.22179200000000002,-0.6901689999999999
4.02492,0.140428,-0.751689
4.13784,0.0518413,-0.817896
4.250769999999999,-0.0444161,-0.887172
4.36806,-0.152706,-0.9590120000000001
4.486330000000001,-0.27015300000000003,-1.02541
4.6046,-0.39465900000000004,-1.07659
4.72286,-0.5237229999999999,-1.1002100000000001
4.81989,-0.6301869999999999,-1.0891
4.90147,-0.7177399999999999,-1.05274
4.98306,-0.8012090000000001,-0.988684
5.053030000000001,-0.8678020000000001,-0.911358
5.122999999999999,-0.9283040000000001,-0.815052
5.19297,-0.981503,-0.703376
5.26295,-1.0265,-0.581696
5.33292,-1.06283,-0.456613
5.405069999999999,-1.09122,-0.331502
5.48407,-1.11239,-0.207366
5.56307,-1.12452,-0.10366500000000001
5.6420699999999995,-1.12942,-0.024569499999999998
5.70999,-1.1293600000000001,0.0230222
5.777909999999999,-1.12669,0.0529159
5.84583,-1.12252,0.0674545
5.91375,-1.11781,0.069689
5.98313,-1.11317,0.0627234
6.0557099999999995,-1.1090799999999998,0.0491583
6.13331,-1.10594,0.0314577
6.21933,-1.10409,0.0120556
6.32509,-1.1038700000000001,-0.00683941
6.41951,-1.10504,-0.0165533
6.51393,-1.10677,-0.0188327
6.60836,-1.10838,-0.014310900000000001
6.702780000000001,-1.1093,-0.00439556
6.797210000000001,-1.10909,0.00916542
6.89163,-1.10751,0.024639400000000002
6.9907,-1.1042399999999999,0.0413342
7.0985,-1.09884,0.0586615
7.220280000000001,-1.0906,0.0761877
7.34768,-1.07986,0.0919787
7.479089999999999,-1.06683,0.106097
7.61555,-1.0514299999999999,0.119466
7.75742,-1.03352,0.13311199999999998
7.89928,-1.01363,0.147377
8.041139999999999,-0.991648,0.16275499999999998
8.183010000000001,-0.967391,0.17943499999999998
8.324869999999999,-0.940675,0.197443
8.46674,-0.911309,0.21677800000000003
8.6086,-0.8791030000000001,0.23749699999999999
8.75046,-0.843852,0.259754
8.892330000000001,-0.805319,0.283812
9.034189999999999,-0.763224,0.310039
9.17605,-0.717228,0.338904
9.30044,-0.673362,0.366831
9.42483,-0.625847,0.397675
9.54922,-0.574287,0.43195600000000006
9.67361,-0.5182180000000001,0.47025900000000004
9.78134,-0.465604,0.5071760000000001
9.88906,-0.40880500000000003,0.548027
9.996789999999999,-0.34737399999999996,0.593233
10.1045,-0.28082199999999996,0.643142
10.2122,-0.20863099999999998,0.697943
10.32,-0.130276,0.7575149999999999
10.4277,-0.0452731,0.821207
10.5354,0.04675069999999999,0.8875200000000001
10.652999999999999,0.155373,0.9596049999999999
