,gamma,gamma_dot
0.04438526364846871,0.616328,0.494104
0.08877052729693742,0.529189,0.432417
0.13315579094540614,0.4298,0.22963000000000003
0.17754105459387484,0.26655999999999996,0.159675
0.22192631824234355,0.24776399999999998,0.0
0.2663115818908123,0.140733,0.184469
0.31069684553928095,0.07247239999999999,0.153645
0.3550821091877497,0.0,0.059756100000000006
0.3994673728362184,0.046593,0.0
0.4438526364846871,0.0,0.0
0.4882379001331558,0.0,0.0
0.5326231637816246,0.0,0.0
0.5770084274300933,0.0100168,0.0
0.6213936910785619,0.0,0.0
0.6657789547270306,0.00312333,0.20550700000000002
0.7101642183754994,0.00150889,0.0
0.7545494820239681,0.000690722,0.0631163
0.7989347456724368,0.0,0.109069
0.8433200093209055,0.0,0.194891
0.8877052729693742,0.0,0.107985
0.9320905366178429,0.0,0.0
0.9764758002663116,0.0,0.0
1.0208610639147804,0.0,0.084266
1.065246327563249,0.0,0.22116999999999998
1.1096315912117178,0.0,0.21493400000000001
1.1540168548601866,0.0,0.0
1.198402118508655,0.0,0.102525
1.2427873821571238,0.0,0.2309
1.2871726458055925,0.0,0.07526580000000001
1.3315579094540613,0.0179744,0.0843255
1.37594317310253,0.0153154,0.06654550000000001
1.4203284367509987,0.0,0.0400935
1.4647137003994675,0.0342841,0.0
1.5090989640479362,0.0398187,0.00420158
1.553484227696405,0.00624488,0.0
1.5978694913448737,0.0379861,0.0
1.6422547549933424,0.0439529,0.0
1.686640018641811,0.0,0.0
1.7310252822902796,0.0,0.0
1.7754105459387484,0.0,0.0
1.819795809587217,0.0,0.0
1.8641810732356858,0.0347392,0.202454
1.9085663368841546,0.0329093,0.170462
1.9529516005326233,0.0,0.06814730000000001
1.997336864181092,0.0,0.0
2.0417221278295608,0.0,0.12845499999999999
2.0861073914780293,0.0,0.09482460000000001
2.130492655126498,0.00651974,0.10268800000000002
2.1748779187749667,0.0,0.07362289999999999
2.2192631824234357,0.0,0.062003699999999995
2.263648446071904,0.0008653619999999999,0.0
2.308033709720373,0.0,0.0
2.3524189733688416,0.0,0.0
2.39680423701731,0.0,0.0
2.441189500665779,1.08329e-05,0.0180077
2.4855747643142476,0.00106756,0.0
2.5299600279627166,0.00027757,0.0
2.574345291611185,0.0,0.0
2.618730555259654,0.0,0.0
2.6631158189081225,0.0,0.0
2.7075010825565915,0.14040999999999998,0.0945289
2.75188634620506,0.142491,0.06397140000000001
2.796271609853529,0.0,0.0
2.8406568735019975,0.0,0.018086
2.885042137150466,0.0,0.0822321
2.929427400798935,0.105038,0.0922298
2.9738126644474034,0.0962539,0.216044
3.0181979280958724,0.0,0.21876199999999998
3.062583191744341,0.0,0.188572
3.10696845539281,0.0,0.050395999999999996
3.1513537190412784,0.0,0.0952166
3.1957389826897473,0.042760900000000004,0.058076800000000005
3.240124246338216,0.0,0.05441939999999999
3.284509509986685,0.0417869,0.113008
3.3288947736351533,0.0545744,0.065853
3.373280037283622,0.11114600000000001,0.22549899999999998
3.4176653009320908,0.0938404,0.15775899999999998
3.4620505645805593,0.0498598,0.0393837
3.506435828229028,0.0,0.08809489999999999
3.5508210918774967,0.0,0.021495300000000002
3.5952063555259657,0.0351363,0.00497935
3.639591619174434,0.0,0.0
3.683976882822903,0.0,0.103992
3.7283621464713717,0.0153244,0.108396
3.7727474101198406,0.0,0.148733
3.817132673768309,0.0,0.100517
3.8615179374167776,0.0213158,0.0685582
3.9059032010652466,0.0253148,0.0
3.950288464713715,0.00891029,0.214806
3.994673728362184,0.0,0.0812427
4.039058992010653,0.0,0.109695
4.0834442556591215,0.0,0.161395
4.12782951930759,0.0,0.15422
4.1722147829560585,0.00282536,0.164465
4.216600046604528,0.0,0.182168
4.260985310252996,0.0,0.11177899999999999
4.305370573901465,0.0,0.0821408
4.3497558375499334,0.0,0.0839888
4.394141101198402,0.0,0.0
4.438526364846871,0.0,0.153306
4.48291162849534,0.0,0.11486700000000001
4.527296892143808,0.0,0.08381310000000002
