,x,xdot
1e-06,4.16666e-19,1.2500000000000001e-12
6e-06,8.999950000000001e-17,4.49996e-11
3.1e-05,1.24125e-14,1.2012e-09
0.000156,1.58159e-12,3.04137e-08
0.000781,1.9833700000000004e-10,7.616580000000001e-07
0.003906,2.47338e-08,1.89721e-05
0.019531,3.0444799999999997e-06,0.00046461699999999996
0.0794232,0.000193056,0.00710479
0.154352,0.00131904,0.0243929
0.23487800000000003,0.00431256,0.0511282
0.320363,0.0101291,0.08582000000000001
0.41154799999999997,0.0198187,0.127271
0.509792,0.0346308,0.174528
0.617632,0.0562869,0.22703600000000002
0.741392,0.0880347,0.285497
0.875482,0.130313,0.344088
1.00957,0.179997,0.395637
1.12303,0.227042,0.43257700000000004
1.2364899999999999,0.277895,0.46264700000000003
1.34995,0.33174499999999996,0.48533000000000004
1.4634,0.387731,0.500269
1.57686,0.44496199999999997,0.507243
1.69032,0.502528,0.506163
1.80378,0.559515,0.497058
1.91724,0.615019,0.48006899999999997
2.0306900000000003,0.668161,0.455446
2.14415,0.718092,0.42354200000000003
2.2576099999999997,0.7640100000000001,0.384803
2.37107,0.805171,0.339766
2.48453,0.840894,0.289047
2.5979799999999997,0.8705719999999999,0.233337
2.71144,0.893681,0.17338900000000002
2.8249,0.9097860000000001,0.11001
2.93836,0.9185459999999999,0.044050900000000004
3.0518099999999997,0.919718,-0.0236057
3.16974,0.912742,-0.09475599999999999
3.2938,0.8963479999999999,-0.169405
3.4276400000000002,0.8683649999999999,-0.248365
3.58238,0.8231040000000001,-0.335748
3.7228199999999996,0.770691,-0.40969399999999995
3.86326,0.708345,-0.47697700000000004
3.9830300000000003,0.648095,-0.528057
4.1028,0.582116,-0.572524
4.222569999999999,0.5112399999999999,-0.609711
4.34235,0.43637600000000004,-0.6390560000000001
4.46212,0.358489,-0.6601090000000001
4.56771,0.288125,-0.671528
4.6733,0.216915,-0.6761010000000001
4.7788900000000005,0.14558800000000002,-0.673758
4.88448,0.07487289999999999,-0.664508
4.990069999999999,0.00549576,-0.648439
5.09566,-0.061831399999999995,-0.6257119999999999
5.2012599999999996,-0.126417,-0.596565
5.30685,-0.1876,-0.561308
5.41244,-0.244754,-0.5203180000000001
5.51803,-0.297296,-0.474037
5.62362,-0.34469299999999997,-0.422967
5.72921,-0.386469,-0.367662
5.8348,-0.422209,-0.308727
5.94229,-0.45203000000000004,-0.245666
6.0521,-0.47535299999999997,-0.178793
6.16489,-0.491559,-0.108349
6.28164,-0.49990100000000004,-0.03448590000000001
6.40395,-0.499384,0.0428529
6.53482,-0.48842399999999997,0.124295
6.68215,-0.46354700000000004,0.21268
6.82262,-0.42803100000000005,0.292037
6.96835,-0.379873,0.367615
7.089739999999999,-0.331751,0.42419799999999996
7.211130000000001,-0.277158,0.474113
7.33252,-0.21694699999999997,0.516638
7.4539,-0.152054,0.551161
7.57529,-0.0834824,0.5771850000000001
7.68118,-0.0214883,0.592654
7.78706,0.041778699999999995,0.601208
7.89295,0.105581,0.602759
7.99883,0.169176,0.5972970000000001
8.10471,0.23182399999999997,0.5848909999999999
8.2106,0.292797,0.5656869999999999
8.31648,0.351387,0.539906
8.422369999999999,0.406911,0.507845
8.52825,0.45872299999999994,0.469868
8.63413,0.50622,0.426408
8.74002,0.548847,0.377958
8.8459,0.5861029999999999,0.32506599999999997
8.951789999999999,0.617549,0.26833
9.0589,0.64307,0.207677
9.16814,0.662253,0.143178
9.28017,0.674493,0.075058
9.39589,0.679045,0.00349929
9.51673,0.674936,-0.0714742
9.64521,0.660673,-0.15027000000000001
9.78738,0.633258,-0.234796
9.94277,0.589912,-0.32203000000000004
10.0756,0.54251,-0.39077199999999995
10.2084,0.486408,-0.45286099999999996
10.3412,0.422563,-0.507193
10.4541,0.363039,-0.546543
10.5669,0.299454,-0.5790890000000001
10.6798,0.23260100000000003,-0.6044109999999999
10.7926,0.16331199999999998,-0.622184
10.9055,0.0924555,-0.632177
11.0184,0.0209166,-0.634259
11.1312,-0.0504089,-0.6283989999999999
11.2441,-0.120628,-0.6146689999999999
11.3569,-0.188861,-0.593238
11.4698,-0.254252,-0.564377
11.5827,-0.315984,-0.528449
11.6955,-0.373284,-0.485907
11.8084,-0.425433,-0.43728999999999996
11.9212,-0.471782,-0.383214
12.0341,-0.5117520000000001,-0.324362
12.147,-0.544845,-0.261481
12.2598,-0.570651,-0.195368
12.3727,-0.588852,-0.126861
12.4869,-0.599305,-0.055972
12.6053,-0.601545,0.0181851
12.7301,-0.5944189999999999,0.0959006
12.8651,-0.575882,0.178202
13.0233,-0.540345,0.27022199999999996
13.1619,-0.497604,0.34529699999999997
13.3006,-0.444905,0.413634
13.4198,-0.392389,0.46602299999999997
13.5391,-0.334018,0.511716
13.6583,-0.27063000000000004,0.550067
13.7776,-0.20313299999999998,0.580533
13.8969,-0.132495,0.602684
14.0161,-0.0597269,0.616207
14.1204,0.00486315,0.6208100000000001
14.2248,0.0695788,0.618613
14.3291,0.133711,0.609642
14.4334,0.19655799999999998,0.593996
14.5378,0.257432,0.5718449999999999
14.6421,0.31566500000000003,0.5434329999999999
14.7464,0.370621,0.509069
14.8508,0.42169700000000004,0.469128
14.9551,0.468333,0.424046
15.0594,0.510019,0.374313
15.1638,0.546297,0.320473
15.2696,0.5771649999999999,0.262258
15.3773,0.6020810000000001,0.199977
15.4874,0.620472,0.133906
15.6005,0.631694,0.0642817
15.7177,0.6349520000000001,-0.00875058
15.8406,0.629165,-0.0852653
15.9726,0.612567,-0.165961
16.1224,0.581033,-0.254098
16.2655,0.53898,-0.33297899999999997
16.4085,0.486109,-0.405111
16.5292,0.433857,-0.459642
16.6499,0.37541599999999997,-0.5075189999999999
16.7706,0.311634,-0.5480430000000001
16.8913,0.24343499999999998,-0.580624
17.012,0.171807,-0.6047859999999999
17.1178,0.107047,-0.6187560000000001
17.2235,0.0411731,-0.625834
17.3293,-0.0250812,-0.6259399999999999
17.435,-0.0909776,-0.6190720000000001
17.5408,-0.155782,-0.605306
17.6466,-0.21877199999999997,-0.584797
17.7523,-0.279246,-0.557771
17.8581,-0.33653099999999997,-0.524532
17.9638,-0.389988,-0.48544899999999996
18.0696,-0.439021,-0.440959
18.1753,-0.48308500000000004,-0.391559
18.2811,-0.521688,-0.3378
18.3869,-0.5544020000000001,-0.28028200000000003
18.4941,-0.581194,-0.218761
18.6036,-0.601585,-0.153408
18.7159,-0.6149600000000001,-0.0844556
18.8321,-0.620572,-0.0120745
18.9535,-0.6174310000000001,0.06374099999999999
19.083,-0.604,0.14348
19.2272,-0.577073,0.229386
19.3777,-0.536095,0.313956
19.5098,-0.490051,0.382334
19.6418,-0.43540500000000004,0.444035
19.7739,-0.373111,0.497987
19.8866,-0.31474,0.537175
19.9992,-0.252334,0.5695399999999999
20.1119,-0.186685,0.594673
20.2245,-0.118628,0.612255
20.3372,-0.049026099999999996,0.6220640000000001
20.4498,0.021236599999999998,0.623976
20.5625,0.09126820000000001,0.617967
20.6752,0.16018,0.604112
20.7878,0.227096,0.582589
20.9005,0.291169,0.55367
21.0131,0.351583,0.5177229999999999
21.1258,0.407573,0.47520200000000007
21.2384,0.45842700000000003,0.426649
21.3511,0.5035,0.372678
21.4638,0.54222,0.313973
21.5764,0.574094,0.251281
21.6891,0.598717,0.185395
21.8017,0.615777,0.117151
21.9161,0.6251359999999999,0.0463666
22.0347,0.6262439999999999,-0.0277031
22.1597,0.617915,-0.10534600000000001
22.2953,0.598025,-0.187639
22.4551,0.560578,-0.28010799999999997
22.593000000000004,0.516774,-0.354263
22.7309,0.463192,-0.421702
22.8499,0.409846,-0.473534
22.9689,0.350722,-0.5186689999999999
23.088,0.286656,-0.55647
23.206999999999997,0.218554,-0.5864010000000001
23.326,0.147379,-0.608038
23.4451,0.074138,-0.621074
23.5494,0.00907816,-0.625279
23.6537,-0.056066099999999994,-0.622691
23.758000000000003,-0.12058699999999999,-0.6133390000000001
23.8623,-0.183784,-0.5973229999999999
23.9666,-0.24497,-0.574817
24.0709,-0.30348,-0.546067
24.1752,-0.35867899999999997,-0.5113850000000001
