,x,xdot
1e-06,4.16666e-19,1.2500000000000001e-12
6e-06,8.999959999999999e-17,4.49997e-11
3.1e-05,1.24126e-14,1.20121e-09
0.000156,1.58165e-12,3.04153e-08
0.000781,1.98375e-10,7.618559999999999e-07
0.003906,2.47579e-08,1.89967e-05
0.019531,3.05923e-06,0.000467617
0.0901377,0.000285358,0.00928654
0.180777,0.002154,0.0341774
0.278014,0.00730272,0.0735572
0.38056999999999996,0.01741,0.12488699999999998
0.489191,0.034247900000000005,0.185976
0.605416,0.0598508,0.254897
0.732193,0.0969547,0.330136
0.8770309999999999,0.150755,0.411621
1.03061,0.220018,0.488367
1.1841899999999999,0.300066,0.551535
1.31392,0.37439,0.5923229999999999
1.44364,0.45319,0.620404
1.57336,0.534767,0.635058
1.70308,0.6173529999999999,0.635914
1.8328,0.69915,0.622913
1.96252,0.778373,0.59629
2.0922400000000003,0.8532850000000001,0.556547
2.2219599999999997,0.9222290000000001,0.504432
2.35168,0.983662,0.440916
2.4814,1.0361799999999999,0.367173
2.61112,1.07854,0.284553
2.74084,1.10968,0.19455799999999998
2.87056,1.12877,0.09881110000000001
3.00029,1.13515,-0.000966396
3.13001,1.12842,-0.10299000000000001
3.26378,1.1075700000000002,-0.20863
3.4046800000000004,1.0704200000000001,-0.31819000000000003
3.5575300000000003,1.01298,-0.432433
3.73831,0.923291,-0.5576270000000001
3.89342,0.8292149999999999,-0.653363
4.04853,0.721298,-0.735726
4.1826,0.618584,-0.79451
4.31666,0.508831,-0.840584
4.45073,0.393804,-0.8730459999999999
4.5848,0.275376,-0.8912389999999999
4.71886,0.15548900000000002,-0.894767
4.852930000000001,0.0361202,-0.883501
4.987,-0.08075239999999999,-0.8575799999999999
5.12107,-0.193189,-0.817408
5.25513,-0.299319,-0.76365
5.3892,-0.397382,-0.697217
5.52327,-0.48575100000000004,-0.6192489999999999
5.65733,-0.562968,-0.531097
5.7914,-0.6277689999999999,-0.43429700000000004
5.92547,-0.679107,-0.330542
6.0595300000000005,-0.716169,-0.221652
6.1936,-0.738395,-0.10954100000000001
6.3276699999999995,-0.7454850000000001,0.00381605
6.46436,-0.737097,0.118601
6.6094800000000005,-0.71122,0.23726599999999998
6.77055,-0.662828,0.362182
6.94331,-0.589476,0.48473599999999994
7.092460000000001,-0.510038,0.578339
7.241619999999999,-0.41762,0.658467
7.39078,-0.314365,0.723376
7.518110000000001,-0.219435,0.7656729999999999
7.64543,-0.11992799999999999,0.795183
7.772760000000001,-0.017503400000000002,0.811446
7.90008,0.0861346,0.814217
8.02741,0.18926400000000002,0.803467
8.15473,0.290172,0.7793869999999999
8.282060000000001,0.387187,0.742382
8.40939,0.47869799999999996,0.6930649999999999
8.536710000000001,0.563188,0.632249
8.66404,0.639255,0.560932
8.791360000000001,0.705634,0.48028000000000004
8.91869,0.761219,0.391612
9.04601,0.805079,0.296375
9.17334,0.836478,0.196121
