,gamma,gamma_dot
0.10729613626609442,0.0,0.0
0.21459227253218885,0.0,0.0
0.3218884087982833,0.47422600000000004,0.7825810000000001
0.4291845450643777,0.517199,0.7088770000000001
0.5364806813304721,0.442071,0.586915
0.6437768175965666,0.418108,0.528022
0.7510729538626609,0.37172,0.416575
0.8583690901287554,0.0991874,0.363646
0.9656652263948499,0.203718,0.232835
1.0729613626609442,0.134827,0.12486400000000002
1.1802574989270387,0.06224299999999999,0.049144400000000005
1.2875536351931332,0.0390106,0.0
1.3948497714592276,0.011211,0.00964154
1.5021459077253219,0.00166307,0.0
1.6094420439914163,0.0,0.0
1.7167381802575108,0.0,0.0
1.8240343165236053,0.0,0.0
1.9313304527896997,0.0,0.0
2.038626589055794,0.0,0.0
2.1459227253218884,0.0,0.0
2.253218861587983,0.0,0.0
2.3605149978540774,0.0,0.0
2.4678111341201716,0.0,0.0
2.5751072703862663,0.0,0.0
2.6824034066523605,0.0,0.0
2.7896995429184552,0.0,0.0
2.8969956791845495,0.0,0.10803499999999999
3.0042918154506437,0.36532600000000004,0.0
3.1115879517167384,0.897437,0.0
3.2188840879828327,0.489746,0.0
3.3261802242489273,0.0,0.679755
3.4334763605150216,0.0,0.7773770000000001
3.540772496781116,0.0,0.703166
3.6480686330472105,0.452021,0.5811529999999999
3.7553647693133048,0.389785,0.523554
3.8626609055793995,0.290729,0.41027299999999994
3.9699570418454937,0.239427,0.356931
4.077253178111588,0.0344504,0.25553899999999996
4.184549314377683,0.0330401,0.10486
4.291845450643777,0.0639625,0.0540029
4.399141586909871,0.039628699999999996,0.020981299999999998
4.506437723175966,0.020540700000000002,0.0
4.6137338594420605,0.0,0.0
4.721029995708155,0.0,0.0
4.828326131974249,0.0,0.0
4.935622268240343,0.0,0.0
5.042918404506438,0.0,0.0
5.150214540772533,0.0,0.0
5.257510677038627,0.0,0.0
5.364806813304721,0.0,0.0
5.472102949570815,0.0,0.0
5.5793990858369105,0.0,0.0
5.686695222103005,0.0,0.0
5.793991358369099,0.0,0.0
5.901287494635193,0.0,0.0
6.008583630901287,0.0,0.10793900000000001
6.115879767167383,0.220433,0.0
6.223175903433477,0.0,0.0
6.330472039699571,0.34471799999999997,0.0
6.437768175965665,0.0,0.6724829999999999
6.5450643122317596,0.0,0.43565600000000004
6.652360448497855,0.0,0.700732
6.759656584763949,0.479863,0.581068
6.866952721030043,0.379742,0.520749
6.974248857296137,0.382635,0.38658400000000004
7.081544993562232,0.23335300000000003,0.35449200000000003
7.188841129828327,0.0,0.25301799999999997
7.296137266094421,0.129055,0.114639
7.403433402360515,0.0336787,0.0448871
7.5107295386266095,0.025748300000000002,0.0794133
7.618025674892704,0.0500294,0.012012
7.725321811158799,0.00180054,0.0
7.832617947424893,0.0,0.0
7.939914083690987,0.0,0.0
8.047210219957082,0.0,0.0
8.154506356223177,0.0,0.0
8.26180249248927,0.0,0.0
8.369098628755365,0.0,0.0
8.47639476502146,0.0,0.0
8.583690901287554,0.0,0.0
8.690987037553649,0.0,0.0
8.798283173819742,0.0,0.0
8.905579310085837,0.0,0.0
9.012875446351932,0.0,0.0
9.120171582618026,0.193867,0.108053
9.227467718884121,0.41572299999999995,0.0
9.334763855150214,0.901806,0.0
9.44205999141631,0.210538,0.0
9.549356127682405,0.0,0.0
9.656652263948498,0.26066100000000003,0.776169
9.763948400214593,0.0,0.702237
9.871244536480686,0.0,0.579872
9.978540672746782,0.267787,0.521417
10.085836809012877,0.171072,0.385896
10.19313294527897,0.255878,0.35379299999999997
10.300429081545065,0.0697273,0.252974
10.407725217811159,0.133393,0.104299
10.515021354077254,0.0598774,0.07015
10.622317490343349,0.07048510000000001,0.035356
10.729613626609442,0.0639121,0.0
10.836909762875537,0.0,0.0
10.94420589914163,0.0,0.0
11.051502035407726,0.0,0.0
11.158798171673821,0.0,0.0
11.266094307939914,0.0,0.0
11.37339044420601,0.0,0.0
11.480686580472103,0.0,0.0
11.587982716738198,0.0,0.0
11.695278853004293,0.0,0.0
11.802574989270386,0.0,0.0
11.909871125536482,0.0,0.0
12.017167261802575,0.0,0.0
12.12446339806867,0.0,0.0
12.231759534334765,0.0,0.107876
12.339055670600859,0.218133,0.0
12.446351806866954,0.0,0.0
12.553647943133047,0.349515,0.0
12.660944079399142,0.0,0.671399
12.768240215665237,0.0,0.433827
12.87553635193133,0.404301,0.6985819999999999
12.982832488197426,0.41317299999999996,0.578752
13.090128624463519,0.38243699999999997,0.5192720000000001
