,gamma,gamma_dot
0.1156069352601156,0.609058,0.0
0.2312138705202312,0.45269499999999996,0.0
0.3468208057803468,0.531222,0.311307
0.4624277410404624,0.35235,0.19880899999999999
0.578034676300578,0.10244400000000001,0.0
0.6936416115606936,0.0,0.0
0.8092485468208093,0.0,0.0
0.9248554820809248,0.0,0.0
1.0404624173410404,0.0,0.0
1.156069352601156,0.0,0.0
1.2716762878612717,0.0,0.0
1.3872832231213872,0.120191,0.156987
1.5028901583815029,0.75435,0.0
1.6184970936416185,0.0,0.0
1.734104028901734,0.0,0.0
1.8497109641618497,0.6211,0.14948699999999998
1.9653178994219653,0.5364800000000001,0.0569722
2.080924834682081,0.199891,0.05450880000000001
2.1965317699421965,0.05747290000000001,0.0364171
2.312138705202312,0.0,0.0
2.427745640462428,0.0,0.0
2.5433525757225435,0.0,0.0
2.6589595109826587,0.0,0.0
2.7745664462427744,0.0,0.0
2.89017338150289,0.0,0.0
3.0057803167630057,0.118849,0.0
3.1213872520231214,0.898331,0.0
3.236994187283237,0.0,0.288073
3.3526011225433523,0.614368,0.0
3.468208057803468,0.5348069999999999,0.308893
3.5838149930635836,0.281884,0.198247
3.6994219283236993,0.445712,0.062113
3.815028863583815,0.0,0.0
3.9306357988439307,0.0,0.0
4.046242734104046,0.0,0.0
4.161849669364162,0.0,0.0
4.277456604624278,0.0,0.0
4.393063539884393,0.0,0.0
4.508670475144508,0.122228,0.0
4.624277410404624,0.0,0.0
4.7398843456647395,0.0,0.283394
4.855491280924856,0.716495,0.0
4.971098216184971,0.48323299999999997,0.146156
5.086705151445087,0.332524,0.0
5.202312086705202,0.172624,0.164846
5.317919021965317,0.0570636,0.0
5.4335259572254335,0.0,0.00702617
5.549132892485549,0.0,0.0
5.664739827745665,0.0,0.0
5.78034676300578,0.0,0.0
5.895953698265896,0.0,0.0
6.011560633526011,0.0,0.125197
6.127167568786127,0.533641,0.0
6.242774504046243,0.902383,0.0
6.358381439306358,0.0,0.0
6.473988374566474,0.62028,0.148001
6.589595309826589,0.506302,0.360159
6.705202245086705,0.47454799999999997,0.19753199999999999
6.820809180346821,0.44363199999999997,0.0
6.936416115606936,0.0313435,0.0120847
7.052023050867052,0.0,0.0
7.167629986127167,0.0,0.0
7.283236921387283,0.0,0.0
7.398843856647399,0.0,0.0
7.514450791907514,0.0,0.0
7.63005772716763,0.12213800000000001,0.244373
7.745664662427745,0.0,0.0
7.861271597687861,0.0,0.0
7.9768785329479766,0.714059,0.0
8.092485468208093,0.48163999999999996,0.146871
8.208092403468207,0.331133,0.0576378
8.323699338728323,0.17238299999999998,0.164285
8.43930627398844,0.056887400000000005,0.0
8.554913209248555,0.0,0.00698703
8.67052014450867,0.0,0.0
8.786127079768786,0.0,0.0
8.901734015028902,0.0,0.0
9.017340950289016,0.0,0.0
9.132947885549132,0.0,0.125146
9.248554820809249,0.556144,0.0
9.364161756069365,0.8997879999999999,0.0
9.479768691329479,0.0,0.0
9.595375626589595,0.0,0.148251
9.710982561849711,0.50512,0.35940300000000003
9.826589497109826,0.183232,0.196821
9.942196432369942,0.44161300000000003,0.0367995
10.057803367630058,0.031203500000000002,0.0
10.173410302890174,0.0,0.0
10.289017238150288,0.0,0.0
10.404624173410404,0.0,0.0
10.52023110867052,0.0,0.0
10.635838043930635,0.0,0.0
10.751444979190751,0.12204300000000001,0.24338
10.867051914450867,0.0,0.0
10.982658849710983,0.0,0.0
11.098265784971098,0.711291,0.0
11.213872720231214,0.479437,0.14662
11.32947965549133,0.330845,0.057689300000000006
11.445086590751444,0.171075,0.163454
11.56069352601156,0.0567014,0.033085199999999995
11.676300461271676,0.00826399,0.00160117
11.791907396531792,0.0,0.0
11.907514331791907,0.0,0.0
12.023121267052023,0.0,0.0
12.138728202312139,0.0,0.0
12.254335137572253,0.0,0.12509
12.36994207283237,0.12100899999999999,0.0
12.485549008092486,0.896963,0.0
12.6011559433526,0.0,0.0
12.716762878612716,0.615488,0.148519
12.832369813872832,0.523886,0.359184
12.947976749132948,0.182009,0.24015
13.063583684393063,0.44023999999999996,0.0366887
13.179190619653179,0.0310168,0.0
13.294797554913295,0.0,0.0
13.41040449017341,0.0,0.0
13.526011425433525,0.0,0.0
13.641618360693641,0.0,0.0
13.757225295953758,0.0,0.0
13.872832231213872,0.12194200000000001,0.24293800000000002
13.988439166473988,0.0,0.0
14.104046101734104,0.0,0.0
14.219653036994218,0.70849,0.0
14.335259972254335,0.47778999999999994,0.146351
14.45086690751445,0.329919,0.0
14.566473842774567,0.1918,0.162421
14.682080778034681,0.0369058,0.0329195
14.797687713294797,0.0,0.0
14.913294648554913,0.0,0.0
15.028901583815028,0.0,0.0
15.144508519075144,0.0,0.0
15.26011545433526,0.0,0.0
15.375722389595376,0.0,0.12503
15.49132932485549,0.12076300000000001,0.0
15.606936260115607,0.893985,0.0
15.722543195375723,0.0,0.0
15.838150130635837,0.612826,0.148808
15.953757065895953,0.5332819999999999,0.357583
16.069364001156067,0.180307,0.238238
16.184970936416185,0.44068100000000004,0.060635800000000004
16.3005778716763,0.030845599999999997,0.0
16.416184806936414,0.0,0.0
16.531791742196532,0.0,0.0
16.647398677456646,0.0,0.0
16.763005612716764,0.0,0.0
16.87861254797688,0.0,0.0
16.994219483236993,0.121833,0.24307199999999998
17.10982641849711,0.0,0.0
17.225433353757225,0.0,0.0
17.34104028901734,0.705522,0.0
17.456647224277457,0.475577,0.146061
17.57225415953757,0.328864,0.05780369999999999
17.687861094797686,0.169234,0.16178499999999998
17.803468030057804,0.05626950000000001,0.0
17.919074965317918,0.0,0.0
18.034681900578033,0.0,0.0
18.15028883583815,0.0,0.0
18.265895771098265,0.0,0.0
18.381502706358383,0.0,0.0
18.497109641618497,0.0,0.12496600000000001
18.61271657687861,0.12049800000000001,0.0
18.72832351213873,0.890792,0.0
18.843930447398844,0.0,0.0
18.959537382658958,0.6105229999999999,0.149085
19.075144317919076,0.5178149999999999,0.35718099999999997
19.19075125317919,0.195117,0.195101
19.306358188439305,0.43909499999999996,0.0364421
19.421965123699422,0.0,0.0
19.537572058959537,0.0,0.0
19.65317899421965,0.0,0.0
19.76878592947977,0.0,0.0
19.884392864739883,0.0,0.0
19.999999799999998,0.0,0.0
20.115606735260116,0.121716,0.24156
20.23121367052023,0.0,0.0
20.346820605780348,0.0,0.0
20.462427541040462,0.702263,0.0
20.578034476300576,0.527276,0.145749
20.693641411560694,0.327384,0.0
20.80924834682081,0.188828,0.16081600000000001
20.924855282080923,0.0,0.0
