,gamma,gamma_dot
0.05931198042704627,0.343925,0.718737
0.11862396085409253,0.512375,0.5023270000000001
0.1779359412811388,0.188475,0.326723
0.23724792170818507,0.14082999999999998,0.14411
0.2965599021352313,0.110773,0.07185189999999998
0.3558718825622776,0.02839,0.0356375
0.41518386298932386,0.00774122,0.00266504
0.47449584341637013,0.0,0.0
0.5338078238434164,0.00263234,0.0
0.5931198042704626,0.156192,0.0
0.652431784697509,0.04876369999999999,0.157336
0.7117437651245552,0.16700399999999999,0.567684
0.7710557455516015,0.330327,0.530451
0.8303677259786477,0.327052,0.489123
0.889679706405694,0.318077,0.425133
0.9489916868327403,0.26682,0.123771
1.0083036672597865,0.18262799999999998,0.453371
1.0676156476868328,0.194998,0.464692
1.1269276281138791,0.211444,0.290582
1.1862396085409252,0.0381574,0.0
1.2455515889679716,0.0,0.0394172
1.304863569395018,0.0508007,0.0
1.3641755498220642,0.151944,0.0
1.4234875302491103,0.186358,0.0
1.4827995106761567,0.244389,0.0
1.542111491103203,0.077784,0.13237000000000002
1.601423471530249,0.28201,0.45515600000000006
1.6607354519572954,0.381678,0.49232200000000004
1.7200474323843418,0.309205,0.46988900000000006
1.779359412811388,0.287542,0.43352399999999996
1.8386713932384342,0.234974,0.184617
1.8979833736654805,0.0626809,0.283161
1.9572953540925269,0.16334200000000001,0.23534000000000002
2.016607334519573,0.11066199999999998,0.10616800000000001
2.0759193149466193,0.0408118,0.08783510000000001
2.1352312953736656,0.0189185,0.0
2.194543275800712,0.00213229,0.037736900000000004
2.2538552562277583,0.0,0.0
2.3131672366548046,0.0,0.278123
2.3724792170818505,0.08837080000000001,0.24101199999999998
2.431791197508897,0.036408800000000005,0.0
2.491103177935943,0.24161999999999997,0.434953
2.5504151583629895,0.17128,0.131922
2.609727138790036,0.191327,0.40435
2.669039119217082,0.220987,0.293216
2.7283510996441285,0.19495099999999999,0.41680200000000006
2.7876630800711744,0.0490156,0.363144
2.8469750604982207,0.14994100000000002,0.196893
2.906287040925267,0.09906749999999999,0.21311300000000002
2.9655990213523133,0.0673691,0.0875225
3.0249110017793597,0.019818099999999998,0.0320427
3.084222982206406,0.00310576,0.006637899999999999
3.1435349626334523,0.0,0.23620100000000002
3.202846943060498,0.0,0.11900000000000001
3.2621589234875445,0.0,0.0346289
3.321470903914591,0.138872,0.11678499999999999
3.380782884341637,0.11233,0.24355100000000002
3.4400948647686835,0.163651,0.316538
3.49940684519573,0.20717600000000003,0.333378
3.558718825622776,0.193576,0.30588899999999997
3.618030806049822,0.183725,0.131198
3.6773427864768684,0.155066,0.115398
3.7366547669039147,0.0991305,0.10147300000000001
3.795966747330961,0.07090930000000001,0.14645899999999998
3.8552787277580074,0.0302498,0.0727841
3.9145907081850537,0.015354399999999999,0.0320904
3.9739026886121,0.0,0.08787130000000001
4.033214669039146,0.0,0.0
4.092526649466192,0.13842000000000002,0.0819434
4.151838629893239,0.111668,0.0
4.211150610320285,0.023602599999999998,0.0478152
4.270462590747331,0.0394906,0.249831
4.329774571174378,0.195735,0.406008
4.389086551601424,0.27928000000000003,0.407555
4.44839853202847,0.272476,0.393914
4.507710512455517,0.261008,0.10791300000000001
4.567022492882563,0.22888899999999998,0.345963
4.626334473309609,0.10518699999999999,0.239972
4.685646453736655,0.159859,0.240306
4.744958434163701,0.106475,0.0767857
4.804270414590747,0.0139078,0.0336783
4.863582395017794,0.00844387,0.0
4.92289437544484,0.0,0.0
4.982206355871886,0.0,0.405015
5.041518336298933,0.0,0.179285
5.100830316725979,0.0,0.138173
5.160142297153025,0.0922656,0.393775
5.219454277580072,0.195685,0.43213
5.278766258007118,0.252842,0.41883100000000006
5.338078238434164,0.25461300000000003,0.384746
5.397390218861211,0.23885100000000004,0.0
5.456702199288257,0.0,0.150419
5.516014179715302,0.126825,0.0
5.575326160142349,0.0,0.131579
5.634638140569395,0.08375189999999999,0.113997
5.693950120996441,0.0335527,0.043501
5.753262101423488,0.00763334,0.0234421
5.812574081850534,0.00119065,0.0
5.87188606227758,0.333025,0.0
5.931198042704627,0.00860375,0.0
5.990510023131673,0.0,0.0
6.049822003558719,0.15199000000000001,0.0843666
6.109133983985766,0.275456,0.404023
6.168445964412812,0.64281,0.662691
6.227757944839858,0.635225,0.624765
6.287069925266905,0.27466799999999997,0.0
6.34638190569395,0.0,0.0
6.405693886120996,0.380477,0.417303
6.465005866548043,0.21310500000000002,0.2461
6.524317846975089,0.191903,0.295186
6.583629827402135,0.05559780000000001,0.051659199999999995
6.642941807829182,0.11516300000000002,0.0232333
6.702253788256228,0.0,0.0
6.761565768683274,0.270403,0.165822
6.820877749110321,0.243407,0.30136799999999997
6.880189729537367,0.21564099999999997,0.129339
6.939501709964413,0.185257,0.327052
