,x,xdot
1e-06,6.25e-19,1.875e-12
6e-06,1.34999e-16,6.74997e-11
3.1e-05,1.8619e-14,1.8018299999999998e-09
0.000156,2.3725299999999998e-12,4.56241e-08
0.000781,2.97592e-10,1.1429299999999999e-06
0.003906,3.71549e-08,2.85136e-05
0.019531,4.5998599999999995e-06,0.0007036639999999999
0.09378560000000001,0.000486018,0.0152382
0.18994,0.00379646,0.0575125
0.29277800000000004,0.0130023,0.124661
0.400807,0.0310397,0.211365
0.515225,0.060962800000000004,0.312602
0.638839,0.106492,0.42355
0.778888,0.17415999999999998,0.540349
0.92616,0.261544,0.641867
1.0734299999999999,0.361685,0.712253
1.19642,0.451421,0.742338
1.31942,0.543112,0.743785
1.44241,0.633166,0.7156520000000001
1.5654,0.717952,0.658296
1.68839,0.79396,0.573286
1.81138,0.8579450000000001,0.4633
1.93438,0.907049,0.331989
2.05737,0.938917,0.183824
2.18036,0.951785,0.0239155
2.30335,0.9445459999999999,-0.142177
2.43246,0.914882,-0.316836
2.57228,0.8577379999999999,-0.498633
2.73795,0.758629,-0.693102
2.87966,0.6501859999999999,-0.832526
3.0213799999999997,0.524172,-0.940083
3.1444799999999997,0.40424099999999996,-1.00359
3.26757,0.27834000000000003,-1.03677
3.3906699999999996,0.150296,-1.03827
3.5137699999999996,0.0240357,-1.00785
3.63686,-0.0965546,-0.94637
3.75996,-0.20775700000000002,-0.855725
3.88306,-0.30615,-0.738829
4.00615,-0.38873,-0.599494
4.12925,-0.45300799999999997,-0.44230200000000003
4.25235,-0.49710200000000004,-0.27245
4.37544,-0.519795,-0.09557410000000001
4.50265,-0.520233,0.0883385
4.63909,-0.49502399999999996,0.279509
4.79548,-0.435241,0.481049
4.94205,-0.352451,0.643692
5.08862,-0.248175,0.7730899999999999
5.21283,-0.146928,0.8521639999999999
5.33705,-0.0377559,0.900323
5.46126,0.0753901,0.915985
5.58547,0.188433,0.8986870000000001
5.70969,0.29730999999999996,0.8491049999999999
5.8339,0.39810999999999996,0.7690239999999999
5.95812,0.48721000000000003,0.661283
6.082330000000001,0.561401,0.529674
6.20654,0.617997,0.378812
6.33076,0.654929,0.21397399999999997
6.454969999999999,0.670814,0.0409175
6.5815399999999995,0.664683,-0.137622
6.71656,0.633468,-0.3233
6.869330000000001,0.5689350000000001,-0.5180100000000001
7.01828,0.479146,-0.682752
7.16723,0.367193,-0.814381
7.292089999999999,0.260207,-0.8943409999999999
7.41696,0.14513399999999999,-0.943528
7.5418199999999995,0.0259377,-0.960189
7.66668,-0.09327039999999999,-0.9437129999999999
7.79155,-0.208375,-0.894649
7.916410000000001,-0.31540100000000004,-0.814688
8.041269999999999,-0.410653,-0.706603
8.166139999999999,-0.49084300000000003,-0.574152
8.291,-0.553211,-0.421946
8.41586,-0.5956130000000001,-0.25529
8.54073,-0.616603,-0.0799931
8.666939999999999,-0.61535,0.0997486
8.8012,-0.589326,0.286584
8.9521,-0.531076,0.48208199999999995
9.10186,-0.44583,0.651493
9.251619999999999,-0.337588,0.78787
9.37693,-0.23331,0.8715700000000001
9.502239999999999,-0.12045299999999999,0.9243889999999999
9.62754,-0.00301472,0.944478
9.75285,0.114847,0.9311379999999999
9.878160000000001,0.228963,0.88485
10.0035,0.335293,0.807253
10.1288,0.430076,0.7010890000000001
10.2541,0.509957,0.570105
