,x,xdot
1e-06,6.04e-10,0.000608
6e-06,3.744e-09,0.000648
3.1e-05,2.2444000000000002e-08,0.000848
0.000156,1.90944e-07,0.001848
0.000781,2.90844e-06,0.006848000000000001
0.003906,6.33708e-05,0.0318478
0.019531,0.00153749,0.156834
0.09765599999999999,0.0381661,0.7802520000000001
0.195902,0.15299200000000002,1.55464
0.294148,0.342806,2.30267
0.392393,0.603114,2.97674
0.448193,0.7781100000000001,3.2818699999999996
0.494659,0.9350120000000001,3.4565
0.535224,1.07687,3.52202
0.575788,1.21928,3.47916
0.609214,1.33358,3.34354
0.64264,1.44164,3.10358
0.672121,1.52886,2.7988
0.701601,1.60579,2.40564
0.731082,1.66988,1.92887
0.760563,1.71881,1.37961
0.786157,1.74751,0.857274
0.811751,1.76246,0.30783499999999997
0.8373440000000001,1.7631700000000001,-0.252155
0.8629379999999999,1.7496099999999999,-0.8053779999999999
0.888532,1.72215,-1.3350899999999999
0.914125,1.6816,-1.82637
0.9397190000000001,1.62909,-2.26715
0.9653129999999999,1.56605,-2.6488099999999997
0.990906,1.49406,-2.9664099999999998
1.01732,1.41211,-3.22554
1.04474,1.32083,-3.4225800000000004
1.07339,1.2206700000000001,-3.55575
1.10362,1.11199,-3.6244300000000003
1.13581,0.995067,-3.6288199999999997
1.17052,0.869974,-3.56956
1.20852,0.736507,-3.44716
1.25099,0.593899,-3.26073
1.3000399999999999,0.44010200000000005,-3.00506
1.36049,0.268777,-2.65976
1.44866,0.0572392,-2.13777
1.53682,-0.10824500000000001,-1.61713
1.62847,-0.23191399999999998,-1.08304
1.73541,-0.314874,-0.47092
1.85395,-0.331685,0.180811
1.9538099999999998,-0.287794,0.691028
2.05367,-0.195278,1.1534
2.15352,-0.059173,1.5639299999999998
2.25338,0.11533299999999999,1.9222299999999999
2.3454200000000003,0.30544699999999997,2.1988
2.41824,0.471937,2.3642
2.48011,0.6211,2.4469
2.53452,0.7548090000000001,2.45567
2.58894,0.886893,2.38367
2.6341200000000002,0.991798,2.24765
2.6793,1.08879,2.0318099999999997
2.72448,1.17411,1.73072
2.76293,1.23464,1.4082
2.80137,1.28168,1.03061
2.83982,1.31331,0.608503
2.87827,1.32809,0.156644
2.91672,1.3252,-0.30733499999999997
2.95516,1.30454,-0.7648510000000001
2.99361,1.2667,-1.19851
3.03206,1.2128700000000001,-1.59402
3.07051,1.1447399999999999,-1.9414799999999999
3.10895,1.06426,-2.23596
3.1474,0.973492,-2.47721
3.1863799999999998,0.873,-2.6712
3.22733,0.760269,-2.82749
3.27108,0.633695,-2.95153
3.31874,0.49055,-3.0505
3.3721400000000004,0.325342,-3.1345099999999997
3.43494,0.12581099999999998,-3.21845
3.51634,-0.140534,-3.32586
3.6055300000000003,-0.44223,-3.43424
3.6655300000000004,-0.6495569999999999,-3.46811
3.7143300000000004,-0.818397,-3.44001
3.75714,-0.963982,-3.3492699999999997
3.79995,-1.10395,-3.17395
3.8359099999999997,-1.21424,-2.94644
3.87187,-1.3148799999999998,-2.63615
3.90784,-1.4028100000000001,-2.23948
3.93886,-1.4660799999999998,-1.83044
3.96987,-1.51579,-1.36681
4.00089,-1.55043,-0.860419
4.03191,-1.56889,-0.3271
4.062930000000001,-1.57063,0.214575
4.09395,-1.5557,0.745016
4.124969999999999,-1.52473,1.2455
4.1559800000000005,-1.47891,1.69993
4.187,-1.41987,2.09607
4.21802,-1.34956,2.42624
4.24904,-1.27007,2.6873400000000003
4.28006,-1.18355,2.88027
4.31231,-1.0883200000000002,3.01304
4.34627,-0.98459,3.08576
4.3824,-0.872705,3.0985099999999997
4.42129,-0.7529100000000001,3.05159
4.46381,-0.625259,2.94481
4.51122,-0.48947799999999997,2.77618
4.56566,-0.344621,2.53881
4.63168,-0.187655,2.21116
4.73071,0.004887399999999999,1.6689599999999998
4.82974,0.141441,1.08186
4.92877,0.21786,0.45533199999999996
5.03659,0.22853099999999998,-0.262391
5.17266,0.129415,-1.19785
5.26501,-0.0108586,-1.8404900000000002
5.348409999999999,-0.188588,-2.42086
5.43181,-0.414242,-2.985
5.51521,-0.684645,-3.4803699999999997
5.564,-0.8599629999999999,-3.69275
5.60573,-1.01649,-3.7938199999999997
5.647469999999999,-1.1751200000000002,-3.7879400000000003
5.68091,-1.30033,-3.6831400000000003
5.71435,-1.42029,-3.4713800000000004
5.743519999999999,-1.5176399999999999,-3.18946
5.77268,-1.6053899999999999,-2.8125
5.80184,-1.68077,-2.34214
5.8275,-1.73479,-1.8575599999999999
5.85316,-1.7756299999999998,-1.3175
5.878819999999999,-1.80205,-0.7364
5.90448,-1.81322,-0.131904
5.93014,-1.8087799999999998,0.476422
5.9558,-1.7889,1.06867
5.98146,-1.7542400000000002,1.6262299999999998
6.00712,-1.7058799999999998,2.1332
6.032780000000001,-1.6453,2.57745
6.05844,-1.5742200000000002,2.95111
6.0841,-1.4944899999999999,3.25063
6.110130000000001,-1.40672,3.4790699999999997
6.13718,-1.31029,3.63979
6.16556,-1.20549,3.7319199999999997
