,gamma,gamma_dot
0.13513513378378378,0.0,0.0
0.27027026756756756,0.0,0.0
0.40540540135135134,0.523958,0.523931
0.5405405351351351,0.42458100000000004,0.637698
0.675675668918919,0.329848,0.426285
0.8108108027027027,0.284615,0.37712199999999996
0.9459459364864864,0.254337,0.26953
1.0810810702702702,0.14768900000000001,0.16180799999999998
1.216216204054054,0.043528,0.0395003
1.351351337837838,0.0333375,0.0
1.4864864716216215,0.00028231400000000003,0.00184859
1.6216216054054053,0.0,0.0
1.7567567391891892,0.0,0.0
1.8918918729729728,0.0,0.0
2.027027006756757,0.0,0.0
2.1621621405405405,0.0,0.0
2.297297274324324,0.0,0.0
2.432432408108108,0.0,0.0
2.5675675418918917,0.0,0.0
2.702702675675676,0.0,0.0
2.8378378094594594,0.0,0.095131
2.972972943243243,0.209558,0.0
3.108108077027027,0.0,0.0
3.2432432108108107,0.0,0.0
3.3783783445945943,0.0,0.6195890000000001
3.5135134783783784,0.499884,0.520412
3.648648612162162,0.0,0.632001
3.7837837459459456,0.363157,0.426349
3.9189188797297296,0.652275,0.36585500000000004
4.054054013513514,0.135349,0.257347
4.189189147297297,0.16656700000000002,0.15279
4.324324281081081,0.0,0.0
4.459459414864865,0.00923847,0.0
4.594594548648648,0.0,0.0
4.729729682432432,0.0,0.0
4.864864816216216,0.0,0.0
4.999999949999999,0.0,0.0
5.1351350837837835,0.0,0.0
5.2702702175675675,0.0,0.0
5.405405351351352,0.0,0.0
5.540540485135135,0.0,0.0
5.675675618918919,0.0,0.0
5.810810752702703,0.0,0.0
5.945945886486486,0.0,0.200375
6.08108102027027,0.21835700000000002,0.0
6.216216154054054,0.0,0.0
6.351351287837837,0.0,0.0
6.486486421621621,0.575335,0.0
6.621621555405405,0.511266,0.652807
6.756756689189189,0.6708970000000001,0.628963
6.891891822972973,0.466814,0.42669799999999997
7.027026956756757,0.297388,0.36635500000000004
7.16216209054054,0.19371300000000002,0.259334
7.297297224324324,0.07482739999999999,0.151896
7.432432358108108,0.061441499999999996,0.0
7.567567491891891,0.00950926,0.00557395
7.702702625675675,0.0,0.00197311
7.837837759459459,0.0,0.0
7.972972893243243,0.0,0.0
8.108108027027027,0.0,0.0
8.24324316081081,0.0,0.0
8.378378294594594,0.0,0.0
8.513513428378378,0.0,0.0
8.648648562162162,0.0,0.0
8.783783695945946,0.0,0.0
8.91891882972973,0.0,0.0
9.054053963513514,0.0,0.09418639999999999
9.189189097297296,0.209249,0.0
9.32432423108108,0.0,0.0
9.459459364864864,0.0,0.0
9.594594498648648,0.0,0.619318
9.729729632432432,0.0,0.654096
9.864864766216217,0.46414099999999997,0.629847
9.999999899999999,0.360277,0.42626499999999995
10.135135033783783,0.468707,0.3571
10.270270167567567,0.0,0.255379
10.405405301351351,0.032018200000000004,0.151835
10.540540435135135,0.010414299999999998,0.041626800000000005
10.675675568918919,0.013143700000000001,0.00561724
10.810810702702703,0.0,0.0
10.945945836486485,0.0,0.0
11.08108097027027,0.0,0.0
11.216216104054054,0.0,0.0
11.351351237837838,0.0,0.0
11.486486371621622,0.0,0.0
11.621621505405406,0.0,0.0
11.756756639189188,0.0,0.0
11.891891772972972,0.0,0.0
12.027026906756756,0.0,0.0
12.16216204054054,0.0,0.0940579
12.297297174324324,0.217507,0.0
12.432432308108108,0.0,0.0
12.56756744189189,0.0,0.0
12.702702575675675,0.562084,0.0
12.837837709459459,0.509996,0.652016
12.972972843243243,0.753139,0.628146
13.108107977027027,0.349475,0.42711000000000005
13.24324311081081,0.29837800000000003,0.363902
13.378378244594595,0.19367,0.257373
13.513513378378377,0.157256,0.15082
13.648648512162161,0.061707500000000005,0.0390029
13.783783645945945,0.0778744,0.0055305
13.91891877972973,0.019732,0.0
14.054053913513513,0.0,0.0
14.189189047297297,0.0,0.0
14.32432418108108,0.0,0.0
14.459459314864864,0.0,0.0
