,x,xdot
1e-06,8.33333e-19,2.5000000000000003e-12
6e-06,1.7999900000000002e-16,8.99996e-11
3.1e-05,2.48254e-14,2.4024400000000002e-09
0.000156,3.16337e-12,6.08321e-08
0.000781,3.9678899999999997e-10,1.52391e-06
0.003906,4.953980000000001e-08,3.8018e-05
0.019531,6.13294e-06,0.000938166
0.0906352,0.000585629,0.0190032
0.18211,0.00447046,0.07061260000000001
0.279839,0.015157200000000001,0.151722
0.3827,0.035967599999999995,0.25505900000000004
0.49248800000000004,0.0704463,0.37341599999999997
0.6138060000000001,0.12352300000000001,0.499609
0.766177,0.210142,0.630463
0.8869959999999999,0.290815,0.698893
1.0078200000000002,0.37742,0.727681
1.12863,0.464876,0.712521
1.24945,0.5477770000000001,0.652369
1.37027,0.620783,0.5493399999999999
1.49109,0.67899,0.408466
1.61191,0.7182609999999999,0.23729899999999998
1.7327299999999999,0.735494,0.045400300000000005
1.85355,0.7288359999999999,-0.156278
1.9759900000000001,0.697226,-0.358696
2.11483,0.632411,-0.570565
2.2471099999999997,0.5452739999999999,-0.740566
2.3794,0.43840100000000004,-0.867159
2.49123,0.33734400000000003,-0.9334809999999999
2.6030599999999997,0.231145,-0.958701
2.7149,0.124502,-0.9413530000000001
2.82673,0.022159599999999998,-0.882083
2.93857,-0.0713288,-0.783629
3.0504,-0.151825,-0.650679
3.16224,-0.21581599999999998,-0.48964300000000005
3.27407,-0.26058600000000004,-0.308336
3.3859,-0.284354,-0.115587
3.50348,-0.28588,0.0890787
3.6328099999999997,-0.260296,0.303611
3.77837,-0.200227,0.514977
3.9009300000000002,-0.128076,0.655885
4.02349,-0.0412013,0.754077
4.146059999999999,0.054787199999999994,0.8038850000000001
4.25294,0.141149,0.805571
4.35982,0.22560300000000003,0.768338
4.46671,0.30407,0.693997
4.57359,0.372757,0.5860390000000001
4.68047,0.428325,0.449485
4.78736,0.468046,0.290648
4.89647,0.490179,0.113125
5.010269999999999,0.492122,-0.07941469999999999
5.13226,0.469929,-0.282953
5.27212,0.415033,-0.49731800000000004
5.40313,0.338454,-0.665428
5.53413,0.24259,-0.790025
5.64567,0.15046199999999998,-0.8552569999999999
5.75721,0.0533308,-0.87933
5.86875,-0.0441212,-0.8609829999999999
5.9803,-0.137191,-0.801064
6.09184,-0.22138400000000003,-0.702483
6.20338,-0.292642,-0.5700689999999999
6.31492,-0.347539,-0.41033100000000006
6.42646,-0.38345500000000005,-0.231136
6.537999999999999,-0.39870500000000003,-0.0413162
6.6563300000000005,-0.391569,0.16122
6.78737,-0.356313,0.373612
6.928999999999999,-0.288815,0.572991
7.0508,-0.210434,0.707594
7.17259,-0.11817899999999999,0.799693
7.294389999999999,-0.017582499999999997,0.843893
7.40118,0.07273489999999999,0.8411379999999999
7.507960000000001,0.160683,0.799693
7.61475,0.24221700000000002,0.7214649999999999
7.721539999999999,0.313585,0.610034
7.82833,0.371502,0.470483
7.935110000000001,0.413293,0.309176
8.044410000000001,0.43735,0.12922
8.15855,0.44100500000000004,-0.0655192
8.281189999999999,0.420264,-0.27109099999999997
8.422839999999999,0.366142,-0.488071
8.55265,0.291625,-0.653569
8.68247,0.19833599999999998,-0.7756460000000001
8.79377,0.10808599999999999,-0.8394209999999999
8.90507,0.013009399999999999,-0.8620260000000001
9.01637,-0.0822304,-0.842332
9.12767,-0.172959,-0.7812979999999999
9.23898,-0.25472399999999995,-0.681923
9.35028,-0.32351399999999997,-0.5491
9.46158,-0.37595500000000004,-0.389372
9.57288,-0.409481,-0.21061100000000002
9.68418,-0.422458,-0.021628400000000002
9.80282,-0.412983,0.180577
9.93463,-0.37497800000000003,0.392694
10.0747,-0.305863,0.587815
10.1961,-0.226025,0.720232
10.3176,-0.132613,0.8102010000000001
10.4391,-0.0311324,0.852448
10.5458,0.0599803,0.848147
10.6526,0.148564,0.805239
10.7593,0.23058499999999998,0.725676
10.8661,0.30231199999999997,0.6130760000000001
10.9728,0.360477,0.47255699999999995
11.0796,0.402431,0.310502
