,gamma,gamma_dot
0.1479289926035503,0.0,0.0
0.2958579852071006,0.5842970000000001,0.596967
0.4437869778106509,0.665434,0.6291720000000001
0.5917159704142012,0.483063,0.621272
0.7396449630177515,0.407974,0.41191700000000003
0.8875739556213018,0.36644299999999996,0.365859
1.0355029482248521,0.16056600000000001,0.10531700000000001
1.1834319408284024,0.07313839999999999,0.035269699999999994
1.3313609334319527,0.025909300000000003,0.0172827
1.479289926035503,0.0,0.0
1.6272189186390533,0.0,0.0
1.7751479112426036,0.0,0.0
1.923076903846154,0.0,0.0
2.0710058964497042,0.0,0.0
2.2189348890532545,0.0,0.0
2.366863881656805,0.0,0.0
2.514792874260355,0.0,0.0
2.6627218668639054,0.0,0.0
2.8106508594674557,0.102906,0.191089
2.958579852071006,0.0,0.0
3.1065088446745563,0.0,0.0
3.2544378372781066,0.0,0.0
3.402366829881657,0.706875,0.593016
3.5502958224852073,0.0,0.62138
3.6982248150887576,0.563701,0.613766
3.846153807692308,0.31995999999999997,0.40075500000000003
3.994082800295858,0.289086,0.329071
4.1420117928994085,0.161179,0.145739
4.289940785502958,0.0,0.06667150000000001
4.437869778106509,0.027853199999999998,0.0372464
4.58579877071006,0.00265198,0.00218036
4.73372776331361,0.0,0.0
4.8816567559171595,0.0,0.0
5.02958574852071,0.0,0.0
5.177514741124261,0.0,0.0
5.325443733727811,0.0,0.0
5.473372726331361,0.0,0.0
5.6213017189349115,0.0,0.0
5.769230711538462,0.0,0.0
5.917159704142012,0.0,0.19306900000000002
6.065088696745562,0.6622779999999999,0.0
6.213017689349113,0.290561,0.0
6.360946681952663,0.0,0.0
6.508875674556213,0.0,0.0
6.656804667159763,0.0,0.62035
6.804733659763314,0.405493,0.612196
6.952662652366865,0.38965500000000003,0.399647
7.1005916449704145,0.23780700000000002,0.35436999999999996
7.248520637573964,0.152542,0.12339800000000001
7.396449630177515,0.0779538,0.0
7.544378622781066,0.024824400000000003,0.0164134
7.692307615384616,0.00143617,0.00185385
7.840236607988166,0.0,0.0
7.988165600591716,0.0,0.0
8.136094593195267,0.0,0.0
8.284023585798817,0.0,0.0
8.431952578402367,0.0,0.0
8.579881571005917,0.0,0.0
8.727810563609468,0.0,0.0
8.875739556213018,0.0,0.0
9.023668548816568,0.0,0.19250499999999998
9.17159754142012,0.0,0.0
9.31952653402367,0.0,0.0
9.46745552662722,0.0,0.0
9.61538451923077,0.785037,0.592301
9.763313511834319,0.582667,0.621033
9.91124250443787,0.550795,0.613069
10.05917149704142,0.399198,0.40015100000000003
10.20710048964497,0.300637,0.318223
10.355029482248522,0.160225,0.17296
10.502958474852072,0.131668,0.0661609
10.650887467455622,0.0275747,0.03695759999999999
10.798816460059172,0.0,0.00216903
10.946745452662721,0.0,0.0
11.094674445266273,0.0,0.0
11.242603437869823,0.0,0.0
11.390532430473373,0.0,0.0
11.538461423076924,0.0,0.0
11.686390415680474,0.0,0.0
11.834319408284024,0.0,0.0
11.982248400887574,0.0,0.0
12.130177393491124,0.0,0.193236
12.278106386094676,0.6884140000000001,0.0
12.426035378698225,0.0,0.0
12.573964371301775,0.50584,0.0
12.721893363905327,0.0,0.0
12.869822356508877,0.0,0.619246
13.017751349112427,0.358183,0.610941
13.165680341715976,0.297509,0.398471
13.313609334319526,0.249112,0.352163
13.461538326923078,0.160762,0.145026
13.609467319526628,0.058501300000000006,0.0
13.757396312130178,0.038438099999999996,0.0
13.90532530473373,0.00199229,0.0
14.05325429733728,0.0,0.0
14.201183289940829,0.0,0.0
14.349112282544379,0.0,0.0
14.497041275147929,0.0,0.0
14.64497026775148,0.0,0.0
14.79289926035503,0.0,0.0
14.94082825295858,0.0,0.0
15.088757245562132,0.0,0.0
15.236686238165682,0.0,0.081946
15.384615230769231,0.0,0.0
15.532544223372781,0.0,0.0
15.680473215976331,0.65135,0.0
15.828402208579883,0.5556300000000001,0.591804
15.976331201183433,0.571001,0.6202300000000001
16.124260193786984,0.547139,0.611049
16.272189186390534,0.394664,0.39879899999999996
16.420118178994084,0.287206,0.288222
16.568047171597634,0.200336,0.14339000000000002
16.715976164201184,0.0292915,0.0651904
16.863905156804734,0.014828399999999999,0.036624000000000004
17.011834149408283,0.00845174,0.0
17.159763142011833,0.0,0.0
17.307692134615387,0.0,0.0
17.455621127218937,0.0,0.0
17.603550119822486,0.0,0.0
17.751479112426036,0.0,0.0
17.899408105029586,0.0,0.0
18.047337097633136,0.0,0.0
18.195266090236686,0.0,0.0
18.34319508284024,0.085565,0.0815407
18.49112407544379,0.698869,0.0
18.63905306804734,0.0,0.0
18.78698206065089,0.385783,0.0
18.93491105325444,0.47040299999999996,0.0
19.08284004585799,0.464145,0.6184390000000001
19.23076903846154,0.379777,0.46522399999999997
19.37869803106509,0.247964,0.42032600000000003
19.526627023668638,0.23947800000000002,0.324703
19.67455601627219,0.15868800000000002,0.143046
19.82248500887574,0.058842099999999994,0.0
19.97041400147929,0.026232099999999998,0.015875
20.11834299408284,0.00153184,0.0
20.26627198668639,0.0,0.0
20.41420097928994,0.0,0.0
20.56212997189349,0.0,0.0
20.710058964497044,0.0,0.0
20.857987957100594,0.0,0.0
21.005916949704144,0.0,0.0
21.153845942307694,0.0,0.0
21.301774934911244,0.0,0.0
21.449703927514793,0.0,0.0817672
21.597632920118343,0.0,0.0
21.745561912721893,0.0,0.0
21.893490905325443,0.0,0.0
22.041419897928996,0.39560700000000004,0.591264
22.189348890532546,0.7128899999999999,0.618201
22.337277883136096,0.455319,0.467005
22.485206875739646,0.353188,0.359131
22.633135868343196,0.24702,0.311467
22.781064860946746,0.197478,0.170203
22.928993853550296,0.0486443,0.037273
23.07692284615385,0.049326800000000004,0.0154106
23.2248518387574,0.0,0.00217346
23.37278083136095,0.0,0.0
23.5207098239645,0.0,0.0
23.66863881656805,0.0,0.0
23.816567809171598,0.0,0.0
23.964496801775148,0.0,0.0
24.112425794378698,0.0,0.0
24.260354786982248,0.0,0.0
24.4082837795858,0.0,0.0
24.55621277218935,0.0838389,0.08060260000000001
24.7041417647929,0.30093600000000004,0.0
24.85207075739645,0.274721,0.0
24.99999975,0.306663,0.0
25.14792874260355,0.0,0.0
25.2958577352071,0.0,0.6168939999999999
25.443786727810654,0.270217,0.467369
25.591715720414204,0.12193499999999999,0.41901499999999997
25.739644713017753,0.348406,0.32154499999999997
25.887573705621303,0.157952,0.169545
26.035502698224853,0.059275,0.0
26.183431690828403,0.0260952,0.015644799999999997
26.331360683431953,0.0016521,0.00179506
26.479289676035503,0.0,0.0
26.627218668639053,0.0,0.0
26.775147661242606,0.0,0.0
26.923076653846156,0.0,0.0
27.071005646449706,0.0,0.0
27.218934639053256,0.0,0.0
27.366863631656805,0.0,0.0
27.514792624260355,0.0,0.0
27.662721616863905,0.0,0.08201130000000001
27.81065060946746,0.0,0.0
27.95857960207101,0.0,0.0
28.10650859467456,0.675365,0.0
28.254437587278108,0.705601,0.59027
28.402366579881658,0.5451090000000001,0.618019
28.550295572485208,0.538837,0.46574799999999994
28.698224565088758,0.392339,0.356979
28.846153557692308,0.247421,0.308254
28.994082550295857,0.194554,0.168507
29.14201154289941,0.07484450000000001,0.0335147
29.28994053550296,0.0278308,0.0
29.43786952810651,0.0109244,0.0021584
29.58579852071006,0.0,0.0
