Current_Popularity,Enter,Leave,Meeting,time,site
128.00439110985542,7.925420696491795,6.813887119745885,10.6959370466986,361,Site-2629
153.39404831168804,20.372889172698255,8.865784460303914,10.146794769332589,362,Site-2629
395.89828278165066,27.131636460347597,39.201120549135545,39.50700027838063,363,Site-2629
30.24337056004073,3.56576839738674,4.988470928705838,3.9043467300003045,364,Site-2629
61.53145504464479,9.55882563568588,7.111081207816266,15.288680937471957,365,Site-2629
159.2240698477417,21.696410533181925,9.9228421731685,5.952368055647124,366,Site-2629
398.6037130188309,28.67321420091438,39.149706409285585,27.730887901224857,367,Site-2629
35.31889438191747,4.27789469147207,8.077762722475633,5.529543930743311,368,Site-2629
286.1433505882284,22.61294881782165,19.76010735052053,14.893795674675715,369,Site-2629
186.4364032664032,22.483055266851206,15.854582109265001,14.129264430982952,370,Site-2629
349.5892982633587,26.65384748551386,35.10339062870464,32.88817300366259,371,Site-2629
24.830671758309325,4.31988907456441,7.89974234572534,3.727698245582128,372,Site-2629
244.5902713071318,19.769139068868387,18.218840652629616,14.589826480016477,373,Site-2629
185.00168896364653,22.304012489556488,13.320663429351026,10.279679439741685,374,Site-2629
342.52530628284904,27.55806101374493,32.70376254934885,25.471087625578082,375,Site-2629
28.487715455313605,2.894884631469327,5.81302494930507,5.890214812368454,376,Site-2629
67.98402026232675,10.197311623297312,7.009282752723066,12.190007563377318,377,Site-2629
177.8001887366978,20.797123950051354,9.892704485424826,7.087259049082312,378,Site-2629
410.9755411610775,28.95428224959111,41.436971057953926,27.185879329829593,379,Site-2629
28.22900569817891,1.9498843072653698,5.231378683466277,5.27715808437212,380,Site-2629
124.91934495610978,8.931550952423729,7.461797562671233,6.828397927207924,381,Site-2629
148.50832139644166,21.333505152553638,9.254602068883443,9.827020802592589,382,Site-2629
424.4964326604674,29.252960411334023,37.44231105591341,39.236855682359256,383,Site-2629
32.36747520930009,2.7830969125332814,5.14847328886024,3.720946927720416,384,Site-2629
125.86259540978082,10.265403812465639,6.767453865841298,11.576679142803753,385,Site-2629
141.38139306763222,21.168797164763568,9.482828109685792,11.03782615666051,386,Site-2629
355.79985510646884,28.97213345314993,36.22557782212988,38.23518845165704,387,Site-2629
40.773558588414694,4.437433449182717,4.544847725653327,6.244680770171865,388,Site-2629
67.68219542664502,8.967731584408495,7.680448687194637,8.624680886236183,389,Site-2629
159.14074808773003,21.329331267077876,9.088495962148151,6.136798415567793,390,Site-2629
369.6275827608625,27.802013383996755,32.33829253988022,30.360557514351285,391,Site-2629
43.164155671755886,5.458713415188096,4.957748443050895,5.4567217499561504,392,Site-2629
87.00942077513082,11.454892087215331,7.114302820121372,12.079589460876617,393,Site-2629
138.24919426603782,20.122490270531603,8.437079166531293,6.82494478013117,394,Site-2629
361.11287829012895,26.35457844493647,28.734986569680608,32.03648400690268,395,Site-2629
52.756226306217116,6.648367281430892,6.613786845377788,3.9642984466464597,396,Site-2629
230.87928823793268,18.42356260137393,14.357682484830871,13.678914886134633,397,Site-2629
133.6134352196419,20.97575962913386,13.729854265950108,8.896449512767894,398,Site-2629
250.15673636619235,24.004066355650348,27.102562833509197,23.394677256599095,399,Site-2629
95.0331413747535,4.849718577860476,5.6010952091782675,5.917116536452588,400,Site-2629
225.12120477400276,15.693307920221509,14.682864742655681,14.60456955830941,401,Site-2629
157.7993232840448,19.981361548549437,12.454677172424669,11.676190097355725,402,Site-2629
283.6106157568044,26.320539436072494,27.622953711997294,23.26581957610528,403,Site-2629
86.07819067219214,4.153261316375968,10.131664662065257,10.575685486025924,404,Site-2629
63.86263613945367,11.605249977228286,11.405821251572178,6.925615797940596,405,Site-2629
123.47889420400801,19.046842074663434,7.5381626603640814,8.307864553735687,406,Site-2629
308.67136834095714,26.62621117608827,23.605268210606976,23.49701937140282,407,Site-2629
82.54490852008752,5.646833546157024,5.211711906378343,7.863929031484327,408,Site-2629
72.77107257218454,8.873750257856795,6.129594371763872,8.807533830586932,409,Site-2629
136.2929983371045,19.110921938656066,9.530733144733384,8.247077618367959,410,Site-2629
331.72153532480075,27.191032963104536,26.378140830973173,27.86693554313286,411,Site-2629
47.33638247101942,6.976486827735146,3.793819566966002,10.588174704927628,412,Site-2629
71.54315862885288,13.076607117181128,6.784426222858701,12.102716106712078,413,Site-2629
123.7338896747413,15.675809869663334,9.242777566189066,7.068993319129704,414,Site-2629
330.18272325925335,23.402876987175198,23.662981727903393,21.134254008591856,415,Site-2629
91.38429923540632,9.679672118480536,4.282618607439576,6.744208419976144,416,Site-2629
75.03042261142352,14.11399651207763,6.870782552391023,7.14567504771315,417,Site-2629
135.63992357766776,16.599767963633866,8.936577507009572,7.341312828146059,418,Site-2629
309.22524325999444,21.43900575048777,24.708877399337627,20.825769261121266,419,Site-2629
89.81633961794319,9.505694229658795,4.524160665964336,3.3223993548723776,420,Site-2629
55.297045387113705,15.284694617661573,5.421726148323522,9.963534671211585,421,Site-2629
96.55532247863903,16.722564395235576,7.492578076804494,9.330012742641367,422,Site-2629
286.9567020608778,22.06388897796793,19.577812923276177,15.95502395763727,423,Site-2629
86.85791897665683,9.680497356897902,4.933205796662323,4.102949869967963,424,Site-2629
200.19532448225226,19.17933301189479,12.278398015349579,13.487924220443828,425,Site-2629
121.76303138597629,17.430108417173,11.61474449529773,8.58706550571658,426,Site-2629
214.96912140707076,20.367184582110106,18.64008803581995,18.91184156911314,427,Site-2629
86.39174034652042,8.973508854131524,5.251265484972685,5.22946556021436,428,Site-2629
179.2011106327843,17.71221255455431,12.074122500853038,5.8516627612258985,429,Site-2629
112.81346001997534,16.990534455323193,11.743613651380091,8.462027954626153,430,Site-2629
224.19538519062155,20.771801729795918,18.68028534120797,25.016026345635954,431,Site-2629
79.24149332823933,9.100494111230049,4.485321124855934,4.663202437816901,432,Site-2629
111.03856821083839,14.416085401537831,5.430745011166676,7.473138535021382,433,Site-2629
123.87069202828648,16.993876633913963,6.456010415694972,8.096428828110664,434,Site-2629
280.27425314042097,21.959461337032085,17.46734497506351,24.969797185505815,435,Site-2629
86.38582999116925,9.561849413948131,5.414773742290113,5.303816375613157,436,Site-2629
49.5515774731581,14.135376242033,4.429293036289821,7.520427293971004,437,Site-2629
103.74688195651778,16.038985827048776,6.916583791128719,9.633193507586132,438,Site-2629
239.67371991950378,22.085692776713593,19.727898952825395,21.74873008195271,439,Site-2629
90.24562524658597,9.76016788434795,4.598840977539256,4.618868993859414,440,Site-2629
91.12544387170385,15.753401051107197,8.992997928075608,9.292797191137351,441,Site-2629
94.60226445458248,16.4052874356409,10.490066321223535,7.969523813095069,442,Site-2629
281.2347639489435,20.816286913085055,19.115265005689444,31.391347692231232,443,Site-2629
80.10730633053339,10.15723004023062,4.509472869980119,4.996323370162934,444,Site-2629
69.93239814729431,15.587918110861219,7.011915011428698,8.56120868012555,445,Site-2629
99.96726831841826,17.561071852714036,7.9944789430661425,7.922643301835727,446,Site-2629
254.09540287868316,19.972440767183365,17.86338578283317,25.927372387677277,447,Site-2629
74.49065607759583,9.637122340750985,4.813878206019439,4.961624281415248,448,Site-2629
62.79548839140041,16.356308324243525,5.531042370916242,9.65959406403911,449,Site-2629
99.4695367421955,16.26876340780138,5.3090101916313674,8.239929984314589,450,Site-2629
223.57699170735717,20.18412566109963,14.100733303355158,29.532629335839633,451,Site-2629
86.88002483589669,12.232505486238765,5.126255716733508,5.190965970996951,452,Site-2629
168.30308314063822,18.707181865387795,6.699075084218943,10.62064007096938,453,Site-2629
73.63122181484992,15.940479607166672,7.0600607121748125,9.73433425701421,454,Site-2629
199.36568900730265,19.27677345176406,13.896782893084328,15.132053626856964,455,Site-2629
79.13648737253193,11.367076454817463,5.317847126152716,3.543868786608927,456,Site-2629
171.53394113228978,18.706333048263048,6.745848330009016,12.291933035418898,457,Site-2629
79.7940449114556,16.706087927108808,6.3696681087387255,7.407189764042363,458,Site-2629
188.70722613391604,19.217157194910644,12.616660410866485,17.295532056847787,459,Site-2629
69.18219105633942,13.116910026763735,4.426153558508479,7.091639168176638,460,Site-2629
95.25065387561486,15.566814584795747,4.913966446164089,6.232205491614174,461,Site-2629
73.69860777530661,18.48747705810868,5.430646940051454,7.638555059189134,462,Site-2629
209.52781374061897,19.211274325378458,12.527813431889824,15.836404992026313,463,Site-2629
72.97898619689019,13.354539521619259,3.0458698363353722,7.128523025517183,464,Site-2629
43.862285963826736,14.074154697053805,6.083411160343619,4.97146084022665,465,Site-2629
74.93003915881384,17.709448374425833,6.513055291405339,6.667634876606001,466,Site-2629
214.0215767116739,18.988032795620757,10.009600268983947,27.489560901528197,467,Site-2629
70.4468675768208,13.55993795288961,3.553661421154276,9.053221164183695,468,Site-2629
95.81430173277568,14.394549466462859,4.383448820137776,11.88835603223045,469,Site-2629
75.33074862089241,17.85123618741429,4.917395621623289,6.694055423156229,470,Site-2629
204.55059699384879,19.09883329940885,10.589364960566341,20.619490095388628,471,Site-2629
75.04336077841994,12.876261949300417,3.735584252737284,4.80511510471363,472,Site-2629
95.77641193671536,16.03739319604348,4.736979338864449,10.553730057956086,473,Site-2629
