Current_Popularity,Enter,Leave,Meeting,time,site
241.65286891287374,16.052348670595872,15.34277014383326,23.620849699237272,361,Site-2629
327.3434812102933,44.54098061280419,19.98536183825308,23.8571893468646,362,Site-2629
836.9069186989202,55.268867165771425,80.85906441644919,85.21783840702234,363,Site-2629
50.39965960784073,7.36560218781555,10.801947222309332,12.52342604830951,364,Site-2629
138.4567099715923,19.5130388325819,15.15145539199637,28.514895009981192,365,Site-2629
343.9665476675178,46.76413781776947,21.91555531367178,18.950110351301646,366,Site-2629
836.2147371675126,57.36166364691162,79.12748868234083,71.28746385108592,367,Site-2629
63.19003425876809,9.346211861492648,16.752419325442077,9.619655679141605,368,Site-2629
588.3340722924653,46.13366006292349,40.89807532020198,38.70365947466725,369,Site-2629
406.34329860788074,48.532685699634555,31.568340602976072,33.56440217434421,370,Site-2629
703.9167418357587,54.03325022261158,70.30720412583443,73.72352189470955,371,Site-2629
68.30722265527861,9.720926076556406,17.02804387391418,10.05383205859067,372,Site-2629
487.8205576830262,41.401336224282545,37.61348218407381,42.57591495453896,373,Site-2629
394.32631940018354,47.52349202420471,28.56454747696537,23.31878686106012,374,Site-2629
710.9668007422838,54.598796597905555,67.24947416619219,61.831769143323555,375,Site-2629
71.49228249245999,6.525387077579191,13.951892375677325,14.562638837982451,376,Site-2629
142.2255661110791,22.194831579752048,14.633718704889194,26.054966727177067,377,Site-2629
380.4026938217847,45.00995179493187,22.295435130268064,22.2961729806073,378,Site-2629
812.4270537160774,57.3655516073826,80.32548823016863,69.11672322778479,379,Site-2629
73.89436563380148,5.656107779124688,12.278603567622413,11.621910749724337,380,Site-2629
211.03783637951403,17.433204766633473,14.866285559205062,16.646794840748896,381,Site-2629
336.0391898333479,46.204980428593366,20.742184796339256,21.989721805486592,382,Site-2629
830.7800377462947,58.098938380844785,74.56569418871221,80.98356071708402,383,Site-2629
82.1362830990262,6.998710006365733,12.823363908231393,11.587150688968283,384,Site-2629
233.08281990994996,21.880163368534184,14.34950955097457,24.64059595601598,385,Site-2629
337.9280092576776,45.914400927884266,21.270178823015854,23.684056663902073,386,Site-2629
758.9543396689905,58.49126979267708,72.17589106189712,81.71655210377318,387,Site-2629
89.5546687062346,9.276699898453616,11.642848001156173,14.367751423021698,388,Site-2629
169.7500676836997,18.87210694565531,15.657352621936035,21.615659652527665,389,Site-2629
349.39393054542916,45.40432069938704,20.206308892020513,16.807402918072057,390,Site-2629
729.5662188095696,55.227487259311175,65.52003509748323,64.2352211288176,391,Site-2629
101.51171403248364,11.040516319296128,12.564477069814865,13.076077502090126,392,Site-2629
168.06839598940027,21.12877795506655,15.336998400099889,28.036796963170875,393,Site-2629
326.1974696449406,43.39451313146627,19.703875672047417,17.66730677129733,394,Site-2629
680.8742996133404,52.44062428282776,58.589040956988306,61.281157270455765,395,Site-2629
126.11875929837082,15.144142419464217,16.371821589534196,12.086317227506155,396,Site-2629
429.8272121591492,38.52254047425376,30.692424905699074,35.02141486016262,397,Site-2629
320.43466031152474,44.44815561111831,28.306512385318577,16.17956132961267,398,Site-2629
528.5735596492848,49.2569088057657,57.11770089580078,47.64210386432854,399,Site-2629
186.81969914582842,11.592640287517783,13.287492382088052,11.077045930680942,400,Site-2629
412.28581673283355,34.16527878018781,29.247853702632067,29.08055147126497,401,Site-2629
340.22962327993406,42.71187218490554,26.270677868449475,26.24491850478824,402,Site-2629
539.9993330437849,51.35242380206388,57.244445114091114,45.08796830620605,403,Site-2629
165.9259422047061,9.782736406438785,14.856773595783126,17.6405043078811,404,Site-2629
140.43841629151456,21.750365192351452,16.700121069303478,14.275918843175967,405,Site-2629
294.9992635708377,41.17473894246787,18.62392685985672,16.80816554304531,406,Site-2629
597.5441770450407,51.502293705561584,56.35748395422915,43.34657760105183,407,Site-2629
185.53119536444657,12.455328381019674,11.86951476313307,14.59988067987511,408,Site-2629
150.59407564346068,18.25669614238528,11.018380827317266,17.79986750571266,409,Site-2629
299.0241717217161,40.792931608131596,19.58301621012947,15.835370518392887,410,Site-2629
652.4206507231868,52.194511042431955,59.49996427061994,47.32799019109832,411,Site-2629
116.32465907398482,15.0533513559599,11.808991636267095,14.489460979250026,412,Site-2629
150.49375803390893,24.427249872561102,15.386558565272026,21.31056286223305,413,Site-2629
284.11054491715623,34.91864080858946,21.612180784725375,16.5229378931998,414,Site-2629
627.7365274956331,46.29893430610646,56.818093429532816,40.601175873608746,415,Site-2629
