Current_Popularity,Enter,Leave,Meeting,time,site
271.36792653855395,17.744305996204943,16.34942035841933,20.517636779693813,361,Site-2629
313.5835776343028,43.86245954487184,20.700789134224546,22.05920497373505,362,Site-2629
864.2526754074704,60.83201353268794,87.92857771338723,90.64493683209594,363,Site-2629
72.93797717984846,8.188281083781176,11.891548165807217,7.7497413931860235,364,Site-2629
147.98488108567074,22.07721481711644,16.504345529551575,31.143196951296602,365,Site-2629
326.89490293660367,47.09035247057041,23.26273265692547,15.003959438350403,366,Site-2629
853.7864190334465,64.99854646043238,85.48809798384026,64.74773247981236,367,Site-2629
79.43497894623846,10.38246746050529,18.166043388646,10.415309936483183,368,Site-2629
629.6911275061459,51.6224810530306,46.03756262849288,37.31124230632632,369,Site-2629
396.4451025689358,48.710805947378795,35.63191755663403,28.288021671440696,370,Site-2629
749.1176294349141,60.700886858606346,76.05374303863873,79.2458136344209,371,Site-2629
67.64578762539955,10.400506183422925,19.39314039628347,8.043137901962995,372,Site-2629
532.2593486619087,45.850234436410695,42.18062028380516,34.11170782080933,373,Site-2629
383.89213654524735,49.02195483974455,29.99632166413895,21.222587751680027,374,Site-2629
751.5912772046931,62.078951371754684,70.72445458765995,63.64682806833522,375,Site-2629
80.14311825951059,7.090136591641866,14.569936570439545,12.045018362113295,376,Site-2629
154.7108342618428,24.09398941784875,16.577901121183956,26.255446941398326,377,Site-2629
373.3957850977661,44.97296696276545,22.750474313018547,14.513433613892696,378,Site-2629
888.0411395329166,65.33730467164314,89.77785115432755,62.874817849462204,379,Site-2629
73.36886155128842,5.230496460830828,12.339760548411334,10.925749681824652,380,Site-2629
274.9334901184102,20.049383802188718,17.337850115318684,15.564335881693575,381,Site-2629
310.83899637895394,46.779703951361306,21.40321689887229,21.81114646167608,382,Site-2629
914.0406635254352,66.34558545990893,79.78441244281821,90.72222965055951,383,Site-2629
82.72104522455385,6.5539578396068725,12.359700409239542,6.205071753286522,384,Site-2629
277.8934840084485,25.006074004399636,16.52938768459008,25.404517750796007,385,Site-2629
303.78067700078054,46.12236961449006,22.382025407935146,21.928040279007224,386,Site-2629
765.6194980899307,65.97517756076556,78.96826883388279,89.68376979761732,387,Site-2629
108.35653438747572,10.587994851811679,10.255118602318948,11.020173982332091,388,Site-2629
153.5380861091488,19.908490716298903,17.377818292082644,19.073944681474572,389,Site-2629
334.0576180718392,46.0891296802109,21.325348384403537,13.26769807841083,390,Site-2629
776.411071782083,62.909411238082434,70.52323864220453,68.37113066710523,391,Site-2629
106.62682520152066,12.14951798144477,11.874273763134056,9.57450690156825,392,Site-2629
195.93698537274338,23.9038290101308,16.696594583060026,24.47500881856942,393,Site-2629
300.77410487328916,43.55056824783303,19.875871011522115,13.937585473026981,394,Site-2629
741.040191320303,58.841599956276184,61.572238846213075,66.70062605131344,395,Site-2629
127.6850617761195,15.82979758541032,15.893068428667291,6.2583606829166,396,Site-2629
490.2473194561071,41.55292616752737,32.05687622129727,29.167684959418374,397,Site-2629
289.5583088585284,46.155307253723876,31.341794345853984,19.027984989457146,398,Site-2629
514.0661968127794,54.19301073442231,58.77744792699212,49.47850446759946,399,Site-2629
221.75917061149931,11.394505387568211,12.972434964320659,12.251180679752531,400,Site-2629
477.75222523163586,36.60000648030498,32.355614961285156,33.26418869758875,401,Site-2629
330.4393832702114,43.755657317785825,27.64329316512069,22.699878545161756,402,Site-2629
589.082119290668,59.036579029656586,60.772925505121655,47.624809569913275,403,Site-2629
198.2011023802381,9.373371612546457,18.99036278999524,21.941158768502923,404,Site-2629
150.2248820036517,23.90546380872075,22.790430324931677,15.544957738424891,405,Site-2629
259.0766202839008,41.05407500498007,17.570942728279157,17.34054495305368,406,Site-2629
632.85181880494,58.59842520325875,54.35742041740649,50.07415252052413,407,Site-2629
201.95568955198584,13.213354601593435,12.30485254797806,17.25059234216272,408,Site-2629
173.24727304268674,19.945581396352498,12.820456007442427,17.041151903145085,409,Site-2629
280.95513913120544,41.78295169582299,21.326936366500277,16.609959969954655,410,Site-2629
703.2516689008919,59.76991297935181,59.90784665149988,57.151555189578744,411,Site-2629
113.57065022545922,15.747217613174456,9.135391765941813,19.981494819404205,412,Site-2629
168.81577922802677,28.359690913909816,16.084213205348203,24.95952950392969,413,Site-2629
254.4204115747463,34.038061522432834,22.30482966279961,15.682090078847333,414,Site-2629
691.9858743963352,51.74787054823198,54.98311747196507,47.97645577161052,415,Site-2629
212.87033232189916,21.438678334058437,10.442202960823117,13.644293055310047,416,Site-2629
172.31226696409857,29.584596300431716,14.77961381702092,16.210435724547484,417,Site-2629
287.64222953922194,36.61669103606748,20.29121008967404,13.693468637893142,418,Site-2629
644.349263877583,46.536425609439426,55.581954900915996,46.149175927905794,419,Site-2629
215.06334452328332,20.67044261218492,11.168332334556554,6.776608659843033,420,Site-2629
128.80008744976593,33.17444313552244,12.678751264737784,21.729806786871066,421,Site-2629
202.4457719256768,35.69092541158825,17.702686336693883,21.1232251092564,422,Site-2629
589.6757870223014,47.38397765071618,43.527871331529845,33.49782049845173,423,Site-2629
208.27507975741128,22.770897100226854,12.18129070607833,8.002655940770918,424,Site-2629
407.86565898556285,42.10457688360284,27.25563329210669,29.44469730018996,425,Site-2629
252.55486891655318,37.6252321463005,26.71810391922555,18.260953237112425,426,Site-2629
437.26882048923727,44.150229849380665,42.250300311584944,37.59823995981881,427,Site-2629
201.39523611983356,19.32409620656435,12.533872936289143,10.508481630189083,428,Site-2629
365.424834564031,38.87214339955845,26.615631393698123,14.173221143365469,429,Site-2629
228.10766980279064,37.39778476814427,26.66265733435278,16.60076530516523,430,Site-2629
474.8243870367271,44.852200027167434,42.192456612178674,50.0750016879894,431,Site-2629
187.4143561951708,19.864457545026543,10.745314596991308,9.566505481529422,432,Site-2629
232.4734788794418,30.207883970566574,13.718997525979615,15.537132094171685,433,Site-2629
252.00569407601833,36.64470202907876,15.264687522485595,17.701473449229255,434,Site-2629
576.6721440484181,47.04534604807115,41.45901168337319,53.75264436482029,435,Site-2629
201.17236643690242,21.403414515307762,13.222893855979027,11.977926365100528,436,Site-2629
123.30822461337652,30.079189260241197,10.252680058732738,16.31426551049211,437,Site-2629
224.0160997361129,34.685446815049346,16.25105569942878,20.333444370195686,438,Site-2629
482.51331440673033,47.56382733321423,47.586536161255246,47.19181638049832,439,Site-2629
211.87463932681638,21.204971230084798,11.225207530904505,9.340876247240542,440,Site-2629
207.2836871802975,32.90955872975123,20.165852416522732,20.063163529810062,441,Site-2629
205.73786315123098,36.063246221865334,23.474919017521632,18.52404317482818,442,Site-2629
579.0774338913843,45.16220905662716,45.29324855703717,66.15056247014634,443,Site-2629
196.9319285110493,22.0673551419859,10.518084794722704,9.946589290122004,444,Site-2629
172.39594959566904,32.41021717329314,15.04000082488721,19.53710032647213,445,Site-2629
207.96423286055474,38.033984602555776,17.937510046443137,16.474279941285342,446,Site-2629
